time_days,depth_mm
248,0.16990956426418197
249,0.17059468347492462
250,0.17127980268566728
251,0.17196492189640997
252,0.17265004110715262
253,0.1733351603178953
254,0.17402027952863797
255,0.17470539873938065
256,0.1753905179501233
257,0.17607563716086597
258,0.17676075637160865
259,0.1774458755823513
260,0.178130994793094
261,0.17881611400383665
262,0.17950123321457934
263,0.180186352425322
264,0.18087147163606465
265,0.18155659084680734
266,0.18224171005755
267,0.18292682926829268
268,0.18361194847903534
269,0.18429706768977802
270,0.18498218690052068
271,0.18566730611126334
272,0.18635242532200602
273,0.18703754453274868
274,0.18772266374349136
275,0.18840778295423402
276,0.1890929021649767
277,0.18977802137571936
278,0.19046314058646202
279,0.1911482597972047
280,0.19183337900794736
281,0.19251849821869005
282,0.1932036174294327
283,0.19388873664017536
284,0.19457385585091805
285,0.1952589750616607
286,0.1959440942724034
287,0.19662921348314605
288,0.19731433269388873
289,0.1979994519046314
290,0.19868457111537405
291,0.19936969032611673
292,0.2000548095368594
293,0.20073992874760208
294,0.20142504795834473
295,0.20211016716908742
296,0.20279528637983008
297,0.20348040559057273
298,0.20416552480131542
299,0.20485064401205808
300,0.20553576322280076
301,0.20622088243354342
302,0.2069060016442861
303,0.20759112085502876
304,0.20827624006577142
305,0.2089613592765141
306,0.20964647848725676
307,0.21033159769799945
308,0.2110167169087421
309,0.2117018361194848
310,0.21238695533022744
311,0.2130720745409701
312,0.2137571937517128
313,0.21444231296245544
314,0.21512743217319813
315,0.2158125513839408
316,0.21649767059468347
317,0.21718278980542613
318,0.2178679090161688
319,0.21855302822691147
320,0.21923814743765413
321,0.21992326664839681
322,0.22060838585913947
323,0.22129350506988216
324,0.22197862428062481
325,0.22266374349136747
326,0.22334886270211016
327,0.22403398191285281
328,0.2247191011235955
329,0.22540422033433816
330,0.22608933954508084
331,0.2267744587558235
332,0.22745957796656616
333,0.22814469717730884
334,0.2288298163880515
335,0.22951493559879418
336,0.23020005480953684
337,0.2308851740202795
338,0.23157029323102218
339,0.23225541244176484
340,0.23294053165250753
341,0.23362565086325018
342,0.23431077007399287
343,0.23499588928473553
344,0.23568100849547818
345,0.23636612770622087
346,0.23705124691696353
347,0.2377363661277062
348,0.23842148533844887
349,0.23910660454919155
350,0.2397917237599342
351,0.24047684297067687
352,0.24116196218141955
353,0.2418470813921622
354,0.2425322006029049
355,0.24321731981364755
356,0.24390243902439024
357,0.2445875582351329
358,0.24527267744587555
359,0.24595779665661824
360,0.2466429158673609
361,0.24732803507810358
362,0.24801315428884624
363,0.24869827349958892
364,0.24938339271033158
365,0.25006851192107427
366,0.2507536311318169
367,0.2514387503425596
368,0.25212386955330224
369,0.25280898876404495
370,0.2534941079747876
371,0.25417922718553027
372,0.2548643463962729
373,0.2555494656070156
374,0.2562345848177583
375,0.25691970402850095
376,0.2576048232392436
377,0.25828994244998627
378,0.2589750616607289
379,0.25966018087147164
380,0.2603453000822143
381,0.26103041929295695
382,0.2617155385036996
383,0.2624006577144423
384,0.263085776925185
385,0.26377089613592763
386,0.2644560153466703
387,0.26514113455741295
388,0.26582625376815566
389,0.2665113729788983
390,0.267196492189641
391,0.26788161140038363
392,0.2685667306111263
393,0.269251849821869
394,0.26993696903261166
395,0.2706220882433543
396,0.271307207454097
397,0.2719923266648397
398,0.27267744587558235
399,0.273362565086325
400,0.27404768429706766
401,0.2747328035078103
402,0.27541792271855303
403,0.2761030419292957
404,0.27678816114003835
405,0.277473280350781
406,0.27815839956152366
407,0.2788435187722664
408,0.27952863798300903
409,0.2802137571937517
410,0.28089887640449435
411,0.281583995615237
412,0.2822691148259797
413,0.2829542340367224
414,0.28363935324746503
415,0.2843244724582077
416,0.2850095916689504
417,0.28569471087969306
418,0.2863798300904357
419,0.2870649493011784
420,0.28775006851192103
421,0.28843518772266374
422,0.2891203069334064
423,0.28980542614414906
424,0.2904905453548917
425,0.2911756645656344
426,0.2918607837763771
427,0.29254590298711974
428,0.2932310221978624
429,0.29391614140860506
430,0.29460126061934777
431,0.29528637983009043
432,0.2959714990408331
433,0.29665661825157574
434,0.2973417374623184
435,0.2980268566730611
436,0.29871197588380377
437,0.29939709509454643
438,0.3000822143052891
439,0.30076733351603174
440,0.30145245272677446
441,0.3021375719375171
442,0.30282269114825977
443,0.30350781035900243
444,0.30419292956974514
445,0.3048780487804878
446,0.30556316799123046
447,0.3062482872019731
448,0.30693340641271577
449,0.3076185256234585
450,0.30830364483420114
451,0.3089887640449438
452,0.30967388325568646
453,0.3103590024664291
454,0.3110441216771718
455,0.3117292408879145
456,0.31241436009865714
457,0.3130994793093998
458,0.3137845985201425
459,0.31446971773088517
460,0.3151548369416278
461,0.3158399561523705
462,0.31652507536311314
463,0.31721019457385585
464,0.3178953137845985
465,0.31858043299534117
466,0.3192655522060838
467,0.3199506714168265
468,0.3206357906275692
469,0.32132090983831185
470,0.3220060290490545
471,0.32269114825979717
472,0.3233762674705398
473,0.32406138668128254
474,0.3247465058920252
475,0.32543162510276785
476,0.3261167443135105
477,0.3268018635242532
478,0.3274869827349959
479,0.32817210194573854
480,0.3288572211564812
481,0.32954234036722385
482,0.33022745957796656
483,0.3309125787887092
484,0.3315976979994519
485,0.33228281721019454
486,0.3329679364209372
487,0.3336530556316799
488,0.33433817484242256
489,0.3350232940531652
490,0.3357084132639079
491,0.3363935324746506
492,0.33707865168539325
493,0.3377637708961359
494,0.33844889010687856
495,0.3391340093176212
496,0.33981912852836393
497,0.3405042477391066
498,0.34118936694984925
499,0.3418744861605919
500,0.34255960537133456
501,0.3432447245820773
502,0.34392984379281993
503,0.3446149630035626
504,0.34530008221430525
505,0.34598520142504796
506,0.3466703206357906
507,0.3473554398465333
508,0.34804055905727593
509,0.3487256782680186
510,0.3494107974787613
511,0.35009591668950396
512,0.3507810359002466
513,0.3514661551109893
514,0.35215127432173193
515,0.35283639353247465
516,0.3535215127432173
517,0.35420663195395996
518,0.3548917511647026
519,0.3555768703754453
520,0.356261989586188
521,0.35694710879693065
522,0.3576322280076733
523,0.35831734721841596
524,0.3590024664291587
525,0.35968758563990133
526,0.360372704850644
527,0.36105782406138665
528,0.3617429432721293
529,0.362428062482872
530,0.3631131816936147
531,0.36379830090435733
532,0.3644834201151
533,0.36516853932584264
534,0.36585365853658536
535,0.366538777747328
536,0.3672238969580707
537,0.36790901616881333
538,0.36859413537955604
539,0.3692792545902987
540,0.36996437380104136
541,0.370649493011784
542,0.37133461222252667
543,0.3720197314332694
544,0.37270485064401204
545,0.3733899698547547
546,0.37407508906549736
547,0.37476020827624
548,0.3754453274869827
549,0.3761304466977254
550,0.37681556590846804
551,0.3775006851192107
552,0.3781858043299534
553,0.37887092354069607
554,0.3795560427514387
555,0.3802411619621814
556,0.38092628117292404
557,0.38161140038366675
558,0.3822965195944094
559,0.38298163880515207
560,0.3836667580158947
561,0.3843518772266374
562,0.3850369964373801
563,0.38572211564812275
564,0.3864072348588654
565,0.38709235406960807
566,0.3877774732803507
567,0.38846259249109344
568,0.3891477117018361
569,0.38983283091257875
570,0.3905179501233214
571,0.3912030693340641
572,0.3918881885448068
573,0.39257330775554944
574,0.3932584269662921
575,0.39394354617703475
576,0.39462866538777747
577,0.3953137845985201
578,0.3959989038092628
579,0.39668402302000544
580,0.3973691422307481
581,0.3980542614414908
582,0.39873938065223347
583,0.3994244998629761
584,0.4001096190737188
585,0.4007947382844615
586,0.40147985749520415
587,0.4021649767059468
588,0.40285009591668947
589,0.4035352151274321
590,0.40422033433817484
591,0.4049054535489175
592,0.40559057275966015
593,0.4062756919704028
594,0.40696081118114547
595,0.4076459303918882
596,0.40833104960263084
597,0.4090161688133735
598,0.40970128802411615
599,0.41038640723485886
600,0.4110715264456015
601,0.4117566456563442
602,0.41244176486708684
603,0.4131268840778295
604,0.4138120032885722
605,0.41449712249931486
606,0.4151822417100575
607,0.4158673609208002
608,0.41655248013154283
609,0.41723759934228555
610,0.4179227185530282
611,0.41860783776377086
612,0.4192929569745135
613,0.41997807618525623
614,0.4206631953959989
615,0.42134831460674155
616,0.4220334338174842
617,0.42271855302822686
618,0.4234036722389696
619,0.42408879144971223
620,0.4247739106604549
621,0.42545902987119755
622,0.4261441490819402
623,0.4268292682926829
624,0.4275143875034256
625,0.42819950671416823
626,0.4288846259249109
627,0.42956974513565355
628,0.43025486434639626
629,0.4309399835571389
630,0.4316251027678816
631,0.43231022197862423
632,0.43299534118936694
633,0.4336804604001096
634,0.43436557961085226
635,0.4350506988215949
636,0.4357358180323376
637,0.4364209372430803
638,0.43710605645382294
639,0.4377911756645656
640,0.43847629487530826
641,0.4391614140860509
642,0.43984653329679363
643,0.4405316525075363
644,0.44121677171827894
645,0.4419018909290216
646,0.4425870101397643
647,0.44327212935050697
648,0.44395724856124963
649,0.4446423677719923
650,0.44532748698273494
651,0.44601260619347766
652,0.4466977254042203
653,0.44738284461496297
654,0.44806796382570563
655,0.4487530830364483
656,0.449438202247191
657,0.45012332145793366
658,0.4508084406686763
659,0.45149355987941897
660,0.4521786790901617
661,0.45286379830090434
662,0.453548917511647
663,0.45423403672238966
664,0.4549191559331323
665,0.455604275143875
666,0.4562893943546177
667,0.45697451356536034
668,0.457659632776103
669,0.45834475198684566
670,0.45902987119758837
671,0.459714990408331
672,0.4604001096190737
673,0.46108522882981634
674,0.461770348040559
675,0.4624554672513017
676,0.46314058646204437
677,0.463825705672787
678,0.4645108248835297
679,0.4651959440942724
680,0.46588106330501505
681,0.4665661825157577
682,0.46725130172650037
683,0.467936420937243
684,0.46862154014798574
685,0.4693066593587284
686,0.46999177856947105
687,0.4706768977802137
688,0.47136201699095637
689,0.4720471362016991
690,0.47273225541244174
691,0.4734173746231844
692,0.47410249383392705
693,0.47478761304466977
694,0.4754727322554124
695,0.4761578514661551
696,0.47684297067689774
697,0.4775280898876404
698,0.4782132090983831
699,0.47889832830912576
700,0.4795834475198684
701,0.4802685667306111
702,0.48095368594135374
703,0.48163880515209645
704,0.4823239243628391
705,0.48300904357358176
706,0.4836941627843244
707,0.48437928199506713
708,0.4850644012058098
709,0.48574952041655245
710,0.4864346396272951
711,0.48711975883803776
712,0.4878048780487805
713,0.48848999725952313
714,0.4891751164702658
715,0.48986023568100845
716,0.4905453548917511
717,0.4912304741024938
718,0.4919155933132365
719,0.49260071252397913
720,0.4932858317347218
721,0.49397095094546445
722,0.49465607015620716
723,0.4953411893669498
724,0.4960263085776925
725,0.49671142778843513
726,0.49739654699917785
727,0.4980816662099205
728,0.49876678542066316
729,0.4994519046314058
730,0.5001370238421485
731,0.5008221430528912
732,0.5015072622636338
733,0.5021923814743765
734,0.5028775006851192
735,0.5035626198958618
736,0.5042477391066045
737,0.5049328583173471
738,0.5056179775280899
739,0.5063030967388326
740,0.5069882159495752
741,0.5076733351603179
742,0.5083584543710605
743,0.5090435735818032
744,0.5097286927925458
745,0.5104138120032885
746,0.5110989312140312
747,0.5117840504247739
748,0.5124691696355166
749,0.5131542888462592
750,0.5138394080570019
751,0.5145245272677446
752,0.5152096464784872
753,0.5158947656892299
754,0.5165798848999725
755,0.5172650041107152
756,0.5179501233214578
757,0.5186352425322006
758,0.5193203617429433
759,0.5200054809536859
760,0.5206906001644286
761,0.5213757193751712
762,0.5220608385859139
763,0.5227459577966566
764,0.5234310770073992
765,0.5241161962181419
766,0.5248013154288846
767,0.5254864346396273
768,0.52617155385037
769,0.5268566730611126
770,0.5275417922718553
771,0.5282269114825979
772,0.5289120306933406
773,0.5295971499040832
774,0.5302822691148259
775,0.5309673883255686
776,0.5316525075363113
777,0.532337626747054
778,0.5330227459577966
779,0.5337078651685393
780,0.534392984379282
781,0.5350781035900246
782,0.5357632228007673
783,0.5364483420115099
784,0.5371334612222526
785,0.5378185804329954
786,0.538503699643738
787,0.5391888188544807
788,0.5398739380652233
789,0.540559057275966
790,0.5412441764867086
791,0.5419292956974513
792,0.542614414908194
793,0.5432995341189366
794,0.5439846533296794
795,0.544669772540422
796,0.5453548917511647
797,0.5460400109619074
798,0.54672513017265
799,0.5474102493833927
800,0.5480953685941353
801,0.548780487804878
802,0.5494656070156206
803,0.5501507262263633
804,0.5508358454371061
805,0.5515209646478487
806,0.5522060838585914
807,0.552891203069334
808,0.5535763222800767
809,0.5542614414908194
810,0.554946560701562
811,0.5556316799123047
812,0.5563167991230473
813,0.5570019183337901
814,0.5576870375445327
815,0.5583721567552754
816,0.5590572759660181
817,0.5597423951767607
818,0.5604275143875034
819,0.561112633598246
820,0.5617977528089887
821,0.5624828720197314
822,0.563167991230474
823,0.5638531104412168
824,0.5645382296519594
825,0.5652233488627021
826,0.5659084680734447
827,0.5665935872841874
828,0.5672787064949301
829,0.5679638257056727
830,0.5686489449164154
831,0.569334064127158
832,0.5700191833379008
833,0.5707043025486435
834,0.5713894217593861
835,0.5720745409701288
836,0.5727596601808714
837,0.5734447793916141
838,0.5741298986023567
839,0.5748150178130994
840,0.5755001370238421
841,0.5761852562345848
842,0.5768703754453275
843,0.5775554946560701
844,0.5782406138668128
845,0.5789257330775555
846,0.5796108522882981
847,0.5802959714990408
848,0.5809810907097834
849,0.5816662099205261
850,0.5823513291312687
851,0.5830364483420115
852,0.5837215675527542
853,0.5844066867634968
854,0.5850918059742395
855,0.5857769251849821
856,0.5864620443957248
857,0.5871471636064675
858,0.5878322828172101
859,0.5885174020279528
860,0.5892025212386955
861,0.5898876404494382
862,0.5905727596601809
863,0.5912578788709235
864,0.5919429980816662
865,0.5926281172924088
866,0.5933132365031515
867,0.5939983557138941
868,0.5946834749246368
869,0.5953685941353796
870,0.5960537133461222
871,0.5967388325568649
872,0.5974239517676075
873,0.5981090709783502
874,0.5987941901890929
875,0.5994793093998355
876,0.6001644286105782
877,0.6008495478213208
878,0.6015346670320635
879,0.6022197862428063
880,0.6029049054535489
881,0.6035900246642916
882,0.6042751438750342
883,0.6049602630857769
884,0.6056453822965195
885,0.6063305015072622
886,0.6070156207180049
887,0.6077007399287475
888,0.6083858591394903
889,0.6090709783502329
890,0.6097560975609756
891,0.6104412167717183
892,0.6111263359824609
893,0.6118114551932036
894,0.6124965744039462
895,0.6131816936146889
896,0.6138668128254315
897,0.6145519320361742
898,0.615237051246917
899,0.6159221704576596
900,0.6166072896684023
901,0.6172924088791449
902,0.6179775280898876
903,0.6186626473006303
904,0.6193477665113729
905,0.6200328857221156
906,0.6207180049328582
907,0.621403124143601
908,0.6220882433543437
909,0.6227733625650863
910,0.623458481775829
911,0.6241436009865716
912,0.6248287201973143
913,0.6255138394080569
914,0.6261989586187996
915,0.6268840778295423
916,0.627569197040285
917,0.6282543162510277
918,0.6289394354617703
919,0.629624554672513
920,0.6303096738832557
921,0.6309947930939983
922,0.631679912304741
923,0.6323650315154836
924,0.6330501507262263
925,0.6337352699369689
926,0.6344203891477117
927,0.6351055083584544
928,0.635790627569197
929,0.6364757467799397
930,0.6371608659906823
931,0.637845985201425
932,0.6385311044121676
933,0.6392162236229103
934,0.639901342833653
935,0.6405864620443957
936,0.6412715812551384
937,0.641956700465881
938,0.6426418196766237
939,0.6433269388873664
940,0.644012058098109
941,0.6446971773088517
942,0.6453822965195943
943,0.646067415730337
944,0.6467525349410796
945,0.6474376541518224
946,0.6481227733625651
947,0.6488078925733077
948,0.6494930117840504
949,0.650178130994793
950,0.6508632502055357
951,0.6515483694162784
952,0.652233488627021
953,0.6529186078377637
954,0.6536037270485064
955,0.6542888462592491
956,0.6549739654699918
957,0.6556590846807344
958,0.6563442038914771
959,0.6570293231022197
960,0.6577144423129624
961,0.658399561523705
962,0.6590846807344477
963,0.6597697999451905
964,0.6604549191559331
965,0.6611400383666758
966,0.6618251575774184
967,0.6625102767881611
968,0.6631953959989038
969,0.6638805152096464
970,0.6645656344203891
971,0.6652507536311317
972,0.6659358728418744
973,0.6666209920526172
974,0.6673061112633598
975,0.6679912304741025
976,0.6686763496848451
977,0.6693614688955878
978,0.6700465881063304
979,0.6707317073170731
980,0.6714168265278158
981,0.6721019457385584
982,0.6727870649493012
983,0.6734721841600438
984,0.6741573033707865
985,0.6748424225815292
986,0.6755275417922718
987,0.6762126610030145
988,0.6768977802137571
989,0.6775828994244998
990,0.6782680186352424
991,0.6789531378459851
992,0.6796382570567279
993,0.6803233762674705
994,0.6810084954782132
995,0.6816936146889558
996,0.6823787338996985
997,0.6830638531104412
998,0.6837489723211838
999,0.6844340915319265
1000,0.6851192107426691
1001,0.6858043299534119
1002,0.6864894491641546
1003,0.6871745683748972
1004,0.6878596875856399
1005,0.6885448067963825
1006,0.6892299260071252
1007,0.6899150452178678
1008,0.6906001644286105
1009,0.6912852836393532
1010,0.6919704028500959
1011,0.6926555220608386
1012,0.6933406412715812
1013,0.6940257604823239
1014,0.6947108796930666
1015,0.6953959989038092
1016,0.6960811181145519
1017,0.6967662373252945
1018,0.6974513565360372
1019,0.6981364757467798
1020,0.6988215949575226
1021,0.6995067141682653
1022,0.7001918333790079
1023,0.7008769525897506
1024,0.7015620718004932
1025,0.7022471910112359
1026,0.7029323102219786
1027,0.7036174294327212
1028,0.7043025486434639
1029,0.7049876678542066
1030,0.7056727870649493
1031,0.706357906275692
1032,0.7070430254864346
1033,0.7077281446971773
1034,0.7084132639079199
1035,0.7090983831186626
1036,0.7097835023294052
1037,0.7104686215401479
1038,0.7111537407508906
1039,0.7118388599616333
1040,0.712523979172376
1041,0.7132090983831186
1042,0.7138942175938613
1043,0.714579336804604
1044,0.7152644560153466
1045,0.7159495752260893
1046,0.7166346944368319
1047,0.7173198136475746
1048,0.7180049328583173
1049,0.71869005206906
1050,0.7193751712798027
1051,0.7200602904905453
1052,0.720745409701288
1053,0.7214305289120306
1054,0.7221156481227733
1055,0.722800767333516
1056,0.7234858865442586
1057,0.7241710057550014
1058,0.724856124965744
1059,0.7255412441764867
1060,0.7262263633872293
1061,0.726911482597972
1062,0.7275966018087147
1063,0.7282817210194573
1064,0.7289668402302
1065,0.7296519594409426
1066,0.7303370786516853
1067,0.7310221978624281
1068,0.7317073170731707
1069,0.7323924362839134
1070,0.733077555494656
1071,0.7337626747053987
1072,0.7344477939161413
1073,0.735132913126884
1074,0.7358180323376267
1075,0.7365031515483693
1076,0.7371882707591121
1077,0.7378733899698547
1078,0.7385585091805974
1079,0.7392436283913401
1080,0.7399287476020827
1081,0.7406138668128254
1082,0.741298986023568
1083,0.7419841052343107
1084,0.7426692244450533
1085,0.743354343655796
1086,0.7440394628665388
1087,0.7447245820772814
1088,0.7454097012880241
1089,0.7460948204987667
1090,0.7467799397095094
1091,0.7474650589202521
1092,0.7481501781309947
1093,0.7488352973417374
1094,0.74952041655248
1095,0.7502055357632228
1096,0.7508906549739655
1097,0.7515757741847081
1098,0.7522608933954508
1099,0.7529460126061934
1100,0.7536311318169361
1101,0.7543162510276787
1102,0.7550013702384214
1103,0.7556864894491641
1104,0.7563716086599068
1105,0.7570567278706495
1106,0.7577418470813921
1107,0.7584269662921348
1108,0.7591120855028775
1109,0.7597972047136201
1110,0.7604823239243628
1111,0.7611674431351054
1112,0.7618525623458481
1113,0.7625376815565907
1114,0.7632228007673335
1115,0.7639079199780762
1116,0.7645930391888188
1117,0.7652781583995615
1118,0.7659632776103041
1119,0.7666483968210468
1120,0.7673335160317895
1121,0.7680186352425321
1122,0.7687037544532748
1123,0.7693888736640175
1124,0.7700739928747602
1125,0.7707591120855029
1126,0.7714442312962455
1127,0.7721293505069882
1128,0.7728144697177308
1129,0.7734995889284735
1130,0.7741847081392161
1131,0.7748698273499588
1132,0.7755549465607015
1133,0.7762400657714442
1134,0.7769251849821869
1135,0.7776103041929295
1136,0.7782954234036722
1137,0.7789805426144149
1138,0.7796656618251575
1139,0.7803507810359002
1140,0.7810359002466428
1141,0.7817210194573855
1142,0.7824061386681282
1143,0.7830912578788709
1144,0.7837763770896136
1145,0.7844614963003562
1146,0.7851466155110989
1147,0.7858317347218415
1148,0.7865168539325842
1149,0.7872019731433268
1150,0.7878870923540695
1151,0.7885722115648123
1152,0.7892573307755549
1153,0.7899424499862976
1154,0.7906275691970402
1155,0.7913126884077829
1156,0.7919978076185256
1157,0.7926829268292682
1158,0.7933680460400109
1159,0.7940531652507535
1160,0.7947382844614962
1161,0.795423403672239
1162,0.7961085228829816
1163,0.7967936420937243
1164,0.7974787613044669
1165,0.7981638805152096
1166,0.7988489997259522
1167,0.7995341189366949
1168,0.8002192381474376
1169,0.8009043573581802
1170,0.801589476568923
1171,0.8022745957796656
1172,0.8029597149904083
1173,0.803644834201151
1174,0.8043299534118936
1175,0.8050150726226363
1176,0.8057001918333789
1177,0.8063853110441216
1178,0.8070704302548642
1179,0.8077555494656069
1180,0.8084406686763497
1181,0.8091257878870923
1182,0.809810907097835
1183,0.8104960263085776
1184,0.8111811455193203
1185,0.811866264730063
1186,0.8125513839408056
1187,0.8132365031515483
1188,0.8139216223622909
1189,0.8146067415730337
1190,0.8152918607837764
1191,0.815976979994519
1192,0.8166620992052617
1193,0.8173472184160043
1194,0.818032337626747
1195,0.8187174568374896
1196,0.8194025760482323
1197,0.820087695258975
1198,0.8207728144697177
1199,0.8214579336804604
1200,0.822143052891203
1201,0.8228281721019457
1202,0.8235132913126884
1203,0.824198410523431
1204,0.8248835297341737
1205,0.8255686489449163
1206,0.826253768155659
1207,0.8269388873664016
1208,0.8276240065771444
1209,0.8283091257878871
1210,0.8289942449986297
1211,0.8296793642093724
1212,0.830364483420115
1213,0.8310496026308577
1214,0.8317347218416004
1215,0.832419841052343
1216,0.8331049602630857
1217,0.8337900794738284
1218,0.8344751986845711
1219,0.8351603178953138
1220,0.8358454371060564
1221,0.8365305563167991
1222,0.8372156755275417
1223,0.8379007947382844
1224,0.838585913949027
1225,0.8392710331597697
1226,0.8399561523705125
1227,0.8406412715812551
1228,0.8413263907919978
1229,0.8420115100027404
1230,0.8426966292134831
1231,0.8433817484242258
1232,0.8440668676349684
1233,0.8447519868457111
1234,0.8454371060564537
1235,0.8461222252671964
1236,0.8468073444779392
1237,0.8474924636886818
1238,0.8481775828994245
1239,0.8488627021101671
1240,0.8495478213209098
1241,0.8502329405316524
1242,0.8509180597423951
1243,0.8516031789531378
1244,0.8522882981638804
1245,0.8529734173746232
1246,0.8536585365853658
1247,0.8543436557961085
1248,0.8550287750068511
1249,0.8557138942175938
1250,0.8563990134283365
1251,0.8570841326390791
1252,0.8577692518498218
1253,0.8584543710605644
1254,0.8591394902713071
