time,value,unit
146,20.843035841194148,C
147,20.27230028523958,C
148,27.12076728347451,C
149,20.511529921178408,C
150,24.996191154857648,C
151,22.33258417227558,C
152,26.169636175040104,C
153,26.336203603807956,C
154,26.454713712961635,C
155,24.748834852767285,C
156,27.999137317245104,C
157,20.9360346479387,C
158,23.8237339814455,C
159,28.722953688834167,C
160,24.786617361118896,C
161,31.398765560205735,C
162,26.57214878701789,C
163,24.968223165835944,C
164,25.260722087361586,C
165,27.152018515191415,C
166,27.622058623064223,C
167,29.7112669717682,C
168,27.515530906545482,C
169,24.580149821957676,C
170,23.717394944739077,C
171,22.574149121195177,C
172,27.5695262815235,C
173,21.529834219071848,C
174,25.27662972314521,C
175,24.498359138621932,C
176,30.84528989638541,C
177,22.33989365865555,C
178,24.913168689483236,C
179,26.819038527615856,C
180,25.75106278122696,C
181,26.430455955125723,C
182,28.1341625955739,C
183,25.246375685352817,C
184,26.178577036091944,C
185,22.275476141547546,C
186,23.95702768596705,C
187,26.843549842437127,C
188,26.671805737272635,C
189,16.81209057954316,C
190,29.292085118442714,C
191,26.031361856421725,C
192,27.790464990025814,C
193,25.540914902678022,C
194,21.880801497357403,C
195,30.26536750957416,C
196,26.10240069943262,C
197,28.98063414411125,C
198,21.355039758916753,C
199,22.448948803877435,C
200,23.670675174581334,C
201,25.6254988237268,C
202,31.016650825928366,C
203,26.797249171574585,C
204,26.62864933167031,C
205,27.75340182700459,C
206,31.20868949787816,C
207,24.312695854147766,C
208,25.300116127979656,C
209,31.883966518051263,C
210,26.889660357365166,C
211,20.689137576819572,C
212,19.062766147615495,C
213,23.209301789010397,C
214,25.293763063650864,C
215,23.46998141868594,C
216,25.91568138228425,C
217,22.16199143209256,C
218,26.789863483803572,C
219,20.53393229623041,C
220,28.144965136606796,C
221,20.798219720187177,C
222,25.36587345947606,C
223,29.694107763160616,C
224,22.223960750942926,C
225,21.897469481989116,C
226,22.530926435883107,C
227,23.54359244843031,C
228,25.475522254105435,C
229,27.96637424609546,C
230,28.51559440261937,C
231,21.2380940590849,C
232,24.708105258044117,C
233,19.963608983306603,C
234,27.694701463401948,C
235,26.570090172081713,C
236,26.044669708965795,C
237,23.07725540733443,C
238,24.31720648080238,C
239,24.309843685877773,C
240,20.097098818575056,C
241,23.25810903518659,C
242,26.012503453057896,C
243,20.555290089465906,C
244,27.110692093080907,C
245,25.612706700641844,C
246,21.18703127734825,C
247,20.09342041134661,C
248,29.206460229862884,C
249,21.671099206454013,C
250,21.637123281906437,C
251,22.933477857134367,C
252,24.050855717549823,C
253,27.2696429878397,C
254,26.468333057927453,C
255,23.785076004538183,C
256,26.982069009441894,C
257,22.659480232165194,C
258,27.797376173555985,C
259,24.40688450856715,C
260,24.254833326719897,C
261,28.81274142984825,C
262,25.339125649332185,C
263,27.809378332268327,C
264,21.168366584361735,C
265,22.15157049140917,C
266,21.998111028787708,C
267,24.171481660857964,C
268,22.06772512161543,C
269,23.136908691355806,C
270,20.70520857596817,C
271,22.69809806030701,C
272,25.265666579617296,C
273,26.062437052661252,C
274,27.559962642903034,C
275,24.91790100865352,C
276,22.186149742847945,C
277,22.019306515270376,C
278,27.613979989130282,C
279,22.32714913959456,C
280,20.64239469591233,C
281,24.49383630560524,C
282,23.86589358296936,C
283,22.813229478127717,C
284,24.290166008893113,C
285,22.748014766187588,C
286,22.58467672728412,C
287,25.500465301560794,C
288,26.46045299495052,C
289,23.532107712001515,C
290,23.36722403820718,C
291,20.07242513932284,C
292,25.894898101673245,C
293,20.808242970128827,C
294,20.53352923177599,C
295,24.967286792815063,C
296,25.336789623240847,C
297,24.137864598692634,C
298,26.55445746521458,C
299,23.400677940707364,C
300,26.081538632962786,C
301,29.413423881444622,C
302,27.59199014506025,C
303,27.1158230611981,C
304,23.260760441757697,C
305,29.129790359995194,C
306,27.34713949132107,C
307,24.000705294547807,C
308,29.103618842455585,C
309,28.167085429209592,C
310,30.536330355295757,C
311,28.02107303698915,C
312,22.563776279089904,C
313,26.72440827229461,C
314,20.561974979319004,C
315,23.355270076493817,C
316,22.7281345141314,C
317,27.014465827255602,C
318,28.351539214518695,C
319,27.05855367430073,C
320,26.923815388598637,C
321,26.84730106188475,C
322,19.704399947939905,C
323,23.31826171885571,C
324,26.610277343381533,C
325,24.04777102020442,C
326,21.59029211763611,C
327,25.27952239956242,C
328,28.823925577270778,C
329,28.08954688507036,C
330,23.91763062265662,C
331,24.128337492985292,C
332,21.683653386139383,C
333,26.797886340621446,C
334,24.704256673806842,C
335,27.804960782390857,C
336,23.465322765543018,C
337,22.580279752820793,C
338,20.548001829321034,C
339,20.57418029493488,C
340,29.681740665176218,C
341,24.38699618705918,C
342,24.770787901969452,C
343,24.56267083365092,C
344,27.070240802450787,C
345,24.330847157538198,C
346,24.512108996453406,C
347,21.029051595896124,C
348,20.994144805959696,C
349,26.13050562147571,C
350,25.922958545368136,C
351,27.855278911759097,C
352,25.816082436044493,C
353,20.474107524254038,C
354,24.622733189685892,C
355,26.595090549355056,C
356,24.655842123664787,C
357,24.09654212200164,C
358,28.547278799022667,C
359,25.367012311087063,C
360,25.074899501545822,C
361,22.760712854216493,C
362,27.814018365201562,C
363,22.00064145315556,C
364,25.354256465895435,C
365,27.2932622937457,C
366,26.59944872688788,C
367,20.776716910562747,C
368,25.4072909826997,C
369,21.442614926817328,C
370,22.391098637011204,C
371,24.481304510789922,C
372,24.576942855904225,C
373,30.598318369304373,C
374,27.642757849103646,C
375,23.310526937284834,C
376,24.91189734607689,C
377,27.332353000934724,C
378,23.69575099196755,C
379,25.185907476661708,C
380,27.259902935040753,C
381,25.178663617927906,C
382,26.577836769224973,C
383,27.157925177419898,C
384,22.844305909739433,C
385,30.335918655052698,C
386,28.274081030741044,C
387,25.49244704496441,C
388,24.49667877908259,C
389,24.016544735456545,C
390,22.15527907652219,C
391,22.643407075461557,C
392,22.083337686636444,C
393,23.446437141678274,C
394,23.512039732026796,C
395,28.762556227082342,C
396,27.70870301193838,C
397,25.472377837791342,C
398,27.53687937443343,C
399,19.3236675409411,C
400,22.474229097221002,C
401,22.91226548449444,C
402,26.478605199646907,C
403,23.343479943575858,C
404,22.189374110703895,C
405,26.13459142443369,C
406,26.818498959032638,C
407,27.718449274221975,C
408,20.67817507225574,C
409,29.12873970559939,C
410,25.89918817277246,C
411,21.98958581639319,C
412,23.69497359119031,C
413,25.32253264877821,C
414,26.88805824388137,C
415,21.117211669914727,C
416,25.533684315236282,C
417,24.054512686441598,C
418,28.51413050589019,C
419,31.06460653478706,C
420,25.0287631924381,C
421,27.004403635620143,C
422,24.353840835593463,C
423,25.427996739401582,C
424,21.03218162739722,C
425,24.894608116194252,C
426,29.849440218849427,C
427,25.086479168551186,C
428,24.842958288180153,C
429,22.22706432178423,C
430,26.454978280296753,C
431,24.8347959099502,C
432,25.68633965629299,C
433,25.82723598120997,C
434,17.501666983538897,C
435,24.39456991580003,C
436,27.127247220493288,C
437,22.90146992639694,C
438,23.93699356275208,C
439,18.951843947920967,C
440,24.975516067703108,C
441,21.14463301052983,C
442,24.092329876772347,C
443,26.881118048546004,C
444,26.170119125039125,C
445,27.296614762236267,C
446,22.625865290808143,C
447,27.978755869590046,C
448,22.432358475573388,C
449,24.715088239410694,C
450,26.71007197097196,C
451,28.756349540959977,C
452,25.697538935807774,C
453,23.582995598360508,C
454,28.48657651754177,C
455,19.922607257792535,C
456,27.39268064645166,C
457,23.925650557487124,C
458,25.232515376406685,C
459,18.52898282630443,C
460,27.19524917552408,C
461,28.86941348946421,C
462,26.236606637826487,C
463,25.015663546305063,C
464,24.08022232800445,C
465,28.491615261605013,C
466,23.814319074016698,C
467,24.294033023710675,C
468,24.443272227883305,C
469,23.050824534493827,C
470,28.78926692706637,C
471,25.753996626799875,C
472,23.12799902718953,C
473,27.295867316434407,C
474,24.072716395546724,C
475,26.374362636043507,C
476,27.778647351739846,C
477,27.42742628827397,C
478,27.660188445357235,C
479,21.545788642310534,C
480,27.623554096429267,C
481,24.03750539680317,C
482,26.316557523202665,C
483,23.091412038318545,C
484,25.00872295532477,C
485,22.420886800053193,C
486,27.860624220975097,C
487,25.500601397699615,C
488,26.71193687138381,C
489,21.17368354278911,C
490,25.730065248570217,C
491,21.410849021123003,C
492,25.985612201531822,C
493,22.861400286001814,C
494,26.910099371208606,C
495,18.520215045086072,C
496,24.91223121963832,C
497,28.12594342946961,C
498,23.95077059064708,C
499,29.221192002325054,C
500,25.070892842811265,C
501,26.244512148921455,C
502,28.47041544081847,C
503,23.221466812956308,C
504,22.501554459752526,C
505,23.083477298987876,C
506,24.262674169203102,C
507,26.555788644450402,C
508,28.037972926621492,C
509,23.121877990025737,C
510,25.196794087770755,C
511,21.87174178708188,C
512,26.088464148961695,C
513,23.18266809081007,C
514,24.62078660139876,C
515,24.013657508957944,C
516,23.814011121639886,C
517,27.254328036708007,C
518,21.743990288575908,C
519,27.215318812570874,C
520,23.07441310642046,C
521,25.16966009424064,C
522,24.9162723750545,C
523,25.872326569436325,C
524,23.864109315666553,C
525,28.52294621917385,C
526,28.194605632414742,C
527,24.17388351298317,C
528,25.971848371550994,C
529,24.536762012675833,C
530,25.004171765248703,C
531,24.897361705042655,C
532,23.969623163198335,C
533,25.823784716269607,C
534,22.620725992877908,C
535,25.11703340030231,C
536,24.060383676354952,C
537,24.415896719801456,C
538,25.0323086077261,C
539,24.146768035790107,C
540,29.838478380606745,C
541,22.364760453309618,C
542,22.479545095993853,C
543,25.646814463602585,C
544,21.550748409450232,C
545,25.78883986938513,C
546,22.749804639385548,C
547,24.664300612689164,C
548,24.09132304572142,C
549,31.667207024018907,C
550,27.66788748841604,C
551,25.745798828964496,C
552,19.53685834293817,C
553,24.48953842553318,C
554,25.01774336335517,C
555,24.46096759034626,C
556,24.770090161675455,C
557,27.80020559379813,C
558,22.022677079830313,C
559,26.04885708225997,C
560,28.486156384772777,C
561,21.73056201727124,C
562,23.082821920685827,C
563,23.44460507660785,C
564,25.436898376349404,C
565,18.408088563686867,C
566,23.810288721296892,C
567,27.077039707801834,C
568,29.241371677343512,C
569,26.60776947025792,C
570,23.5511247798908,C
571,26.520163601955712,C
572,25.44269756132698,C
573,27.138161437288296,C
574,25.94270676651473,C
575,27.396056444011414,C
576,29.859418660291926,C
577,25.76000471217942,C
578,23.411808308506426,C
579,25.51394965474276,C
580,23.733028496721914,C
581,24.449287256675674,C
582,27.344399364048687,C
583,27.921308923191724,C
584,29.148259937426797,C
585,27.68160840514742,C
586,24.638990017590128,C
587,22.62543741332254,C
588,27.42463461729397,C
589,21.66714394504315,C
590,26.69946244097906,C
591,23.49215893071121,C
592,23.486996296307666,C
593,24.3838431451233,C
594,26.606430754596555,C
595,23.71288931060889,C
596,26.67167749416762,C
597,26.199190326210253,C
598,21.722883049556845,C
599,24.14014237034294,C
600,26.464689435317524,C
601,21.98946591365301,C
602,30.436911743877626,C
603,22.851584478616832,C
604,24.182050945887003,C
605,24.031907428698027,C
606,23.31266026562844,C
607,22.276874985514617,C
608,24.430447150891244,C
609,25.426588338015595,C
610,29.729267921275376,C
611,27.927716587009265,C
612,26.661478450943616,C
613,23.707186653175455,C
614,21.36099285123121,C
615,25.577392029115295,C
616,21.643674385363905,C
617,23.634967508497816,C
618,21.332078312324292,C
619,26.957725845681335,C
620,27.752132636561498,C
621,25.3108946797358,C
622,24.022455444843985,C
623,22.48483351670611,C
624,26.17221014754012,C
625,25.96021687083294,C
626,28.478979402228887,C
627,23.094831411758587,C
628,27.788412055560155,C
629,26.015336044000048,C
630,25.22667052440253,C
631,26.482138993229416,C
632,27.17850236658308,C
633,23.323359124850263,C
634,27.64313399142256,C
635,26.183001685341058,C
636,25.985748739525675,C
637,24.821382562363812,C
638,23.179798092608806,C
639,27.032166084081815,C
640,27.101641192356052,C
641,25.74999605389517,C
642,24.15079707016385,C
643,23.132190052119853,C
644,25.73545791769345,C
645,27.128805430147157,C
646,25.082483605774048,C
647,23.701725987534225,C
648,19.535334452276686,C
649,27.206111079788705,C
650,25.34066119541205,C
651,24.24921700764897,C
652,25.321473644135867,C
653,25.405642815849806,C
654,24.9522837590838,C
655,26.286133550114275,C
656,26.5238496653725,C
657,21.881892266857882,C
658,29.002386859069755,C
659,26.35121671112332,C
660,22.993036229841003,C
661,25.550626616950233,C
662,24.710056631970566,C
663,24.034877583983043,C
664,23.052186227749985,C
665,20.5076901595134,C
666,26.654679696986097,C
667,29.76161247744438,C
668,26.63919236180716,C
669,21.98810728724987,C
670,27.742223672437685,C
671,22.375029219512008,C
672,24.321399878986714,C
673,24.67841422987031,C
674,25.20780373621796,C
675,27.83038194739976,C
676,25.68736168615363,C
677,20.735570907892797,C
678,22.78516835210166,C
679,26.885286311930837,C
680,22.602503581541054,C
681,21.187784693777648,C
682,25.92710519907663,C
683,26.049018047935732,C
684,25.984986940021212,C
685,21.926769043585928,C
686,26.51438121469797,C
687,19.17254232498426,C
688,24.895702885268996,C
689,25.86335044875399,C
690,22.145826312893643,C
691,28.48745353357587,C
692,23.719825064984363,C
693,25.665591493221886,C
694,26.56086508625988,C
695,28.308842797629065,C
696,28.56716599695219,C
697,26.30453808547477,C
698,26.88404887789489,C
699,27.224294467144986,C
700,25.058918214710296,C
701,25.443875036664256,C
702,24.21215023504673,C
703,27.127369625909825,C
704,28.302714903232182,C
705,23.25485066861915,C
706,23.098086523631448,C
707,24.13687360633874,C
708,25.144286290767674,C
709,27.366999279376586,C
710,22.13268070836775,C
711,30.470781021484733,C
712,26.9291092087973,C
713,26.581016755053344,C
714,22.48288199251905,C
715,28.166051056179633,C
716,22.7388902174052,C
717,25.784498466014966,C
718,25.610888856658352,C
719,21.658985483476933,C
720,28.875913755041903,C
721,24.225374997174256,C
722,25.2570148089352,C
723,23.839963558833286,C
724,21.921087153218828,C
725,18.572336856916785,C
726,26.943398007917736,C
727,24.031150489721743,C
728,28.826085400841617,C
729,24.15573526007258,C
730,29.456916249123903,C
731,26.848510901433304,C
732,26.736728095829626,C
733,26.072848618457645,C
734,25.70324449903226,C
735,21.50577755893849,C
736,26.837020154361795,C
737,24.298054730505047,C
738,27.72898098303377,C
739,29.84248076551936,C
740,26.423553525267653,C
741,24.067017059864547,C
742,24.736494731713545,C
743,24.422086593799587,C
744,23.01849652074956,C
745,28.273961639883257,C
746,22.526818389025845,C
747,27.164845625384064,C
748,25.99163089944073,C
749,23.33659162746325,C
750,27.979336045214563,C
751,27.087045380071405,C
752,25.360102933675286,C
753,22.102618068254028,C
754,22.568040284020917,C
755,24.42955599210821,C
756,25.863410087788953,C
757,22.711685547903084,C
758,24.876128157461554,C
759,24.401835772099506,C
760,26.479998562706356,C
761,25.54294399131863,C
762,30.28878577402995,C
763,28.327700214568452,C
764,23.019186493175134,C
765,23.031376849237095,C
766,29.314818391809073,C
767,26.24416056802786,C
768,25.68985612985817,C
769,27.661584049995813,C
770,27.894836893239656,C
771,22.693256717557272,C
772,25.04159220977234,C
773,25.473311525508358,C
774,24.54087134679782,C
775,20.466070384153713,C
776,25.743527038141842,C
777,24.564572664629722,C
778,25.77164838280881,C
779,27.566189349273508,C
780,25.623224120633562,C
781,25.912649033266284,C
782,30.938535046290795,C
783,20.714043042776083,C
784,24.32333710685219,C
785,28.30354168713518,C
786,22.93145703202253,C
787,30.707113336569385,C
788,27.354207774554474,C
789,27.92196090266064,C
790,24.195185934062543,C
791,26.551879903772154,C
792,25.015634293889214,C
793,25.969261108028775,C
794,26.65898757960115,C
795,24.29833332496625,C
796,23.835008274530406,C
797,24.679324264977847,C
798,23.142595243156492,C
799,22.898701987476592,C
800,20.63089610362512,C
801,27.051370600936647,C
802,28.12302595296035,C
803,17.462650683652573,C
804,22.899979407175234,C
805,27.594929122194618,C
806,19.915909374458913,C
807,25.137723507125017,C
808,25.869116003060483,C
809,26.62355814048743,C
810,24.403676066719267,C
811,26.096870972929313,C
812,28.939016973864675,C
813,23.899011466394388,C
814,27.2195441563418,C
815,29.144009365207406,C
816,25.290660455230487,C
817,27.736846351912625,C
818,23.752884459956526,C
819,25.196614213973646,C
820,19.76725272328536,C
821,22.952110712660534,C
822,20.367098091794457,C
823,25.18327209294467,C
824,26.074371865459295,C
825,26.183046755144993,C
826,26.36060069518246,C
827,23.000305346815427,C
828,27.232936578703708,C
829,23.40734516470995,C
830,23.45526801859562,C
831,21.496586113336345,C
832,26.863463950694122,C
833,22.63553431808834,C
834,24.5313194622623,C
835,23.466440334115063,C
836,25.453658008546988,C
837,26.59520582549798,C
838,25.938558297139334,C
839,21.04442285676043,C
840,26.442280147430655,C
841,23.08661770369368,C
842,28.84848640341356,C
843,27.909201754796875,C
844,27.020323898813842,C
845,27.86826219613647,C
846,20.708176712873428,C
847,23.94415202895153,C
848,24.535997332399347,C
849,22.10197166775049,C
850,24.43833467167023,C
851,24.54199230764318,C
852,23.900407498230212,C
853,28.36443892485614,C
854,25.944870744922483,C
855,25.952125120440662,C
856,21.061121140734404,C
857,21.456351650732003,C
858,23.993963802090892,C
859,24.45054151192331,C
860,25.081329612698752,C
861,21.198536881398923,C
862,24.017007698620386,C
863,25.27859555568606,C
864,27.748711682336197,C
865,23.329979985593614,C
866,22.13376719703661,C
867,24.179646147991175,C
868,25.38615661322824,C
869,27.516886906291862,C
870,23.469059087195685,C
871,24.19798437801994,C
872,27.223610843376623,C
873,26.75788115223091,C
874,24.83684106691875,C
875,23.873325401895077,C
876,24.759316478895354,C
877,22.67033893622633,C
878,25.20010941168184,C
879,26.975800343580342,C
880,29.88758096037618,C
881,26.653738056233646,C
882,22.47956433569347,C
883,24.826092361139168,C
884,20.44967273752212,C
885,24.040652629981576,C
886,23.90166708562496,C
887,28.18257446555726,C
888,25.75912021284942,C
889,25.034141787468517,C
890,26.425066956489214,C
891,26.964087930307734,C
892,24.729797817795305,C
893,22.852822294194144,C
894,28.476012438936284,C
895,21.309413891978974,C
896,21.888467537904212,C
897,21.375821138508762,C
898,27.128005858317692,C
899,27.43782442876855,C
900,26.12936923573996,C
901,28.585986905461667,C
902,25.02129698072934,C
903,24.88573374707306,C
904,27.763502704823942,C
905,28.25058836951589,C
906,25.483846704259495,C
907,24.66608461353534,C
908,21.020269262166828,C
909,26.443121384541737,C
910,24.257323578554526,C
911,25.613701428196972,C
912,23.396408886548258,C
913,27.467878182224638,C
914,28.17019542222156,C
915,27.580094898814146,C
916,22.308577208695304,C
917,22.975747044015435,C
918,24.633677158882378,C
919,28.590853696515545,C
920,26.30524820265559,C
921,27.492569567006232,C
922,22.087968701330087,C
923,26.470633211280678,C
924,24.089910310589755,C
925,26.371075590937966,C
926,24.056075364723473,C
927,24.564996697345535,C
928,23.473336428869786,C
929,17.79637183351104,C
930,25.844072558090083,C
931,23.29714289619248,C
932,24.89172267504032,C
933,27.96916507489084,C
934,23.64674748524378,C
935,24.650951064975725,C
936,24.629729247817448,C
937,25.11707711214308,C
938,23.827139767220938,C
939,24.28137190531043,C
940,23.12802140262539,C
941,27.051592869157393,C
942,29.169792497118603,C
943,19.67301994974617,C
944,25.101345179579457,C
945,27.293987979939924,C
946,30.08496778805273,C
947,28.571004319139323,C
948,25.566601989577002,C
949,23.05491149927604,C
950,25.850423661829808,C
951,25.085197309114175,C
952,18.24504026594307,C
953,29.147750329933512,C
954,31.934345479369213,C
955,25.8163263694912,C
956,25.877004254148446,C
957,22.303644987083928,C
958,20.447079723684944,C
959,26.3737202489812,C
960,23.92951412231565,C
961,28.558361411977227,C
962,22.08409346518303,C
963,20.94334893573592,C
964,26.55262272614849,C
965,20.41643904698521,C
966,25.92017873808048,C
967,23.94163787886312,C
968,28.53505438328134,C
969,22.98824548488769,C
970,24.892596060936242,C
971,25.60247690584787,C
972,26.890736891123627,C
973,18.756608444459797,C
974,33.063288245143966,C
975,25.409053185292258,C
976,23.697320212447213,C
977,22.274343589656667,C
978,27.29848934467878,C
979,21.585807642594087,C
980,24.778949458148325,C
981,24.515478465475663,C
982,26.835957959986157,C
983,22.864543907201725,C
984,25.882752298711186,C
985,29.800358667946877,C
986,26.240870078416663,C
987,24.9215255306419,C
988,25.205505678566567,C
989,28.38061359422435,C
990,29.41652888764977,C
991,20.370649164539326,C
992,23.720975616470586,C
993,24.893810482459497,C
994,24.38714745212171,C
995,25.382663026744343,C
996,22.305417693794734,C
997,20.954047929749517,C
998,27.69419188576956,C
999,24.83603331063393,C
