time,value,unit
88,136.6628411448075,psi
89,149.34049483475277,psi
90,160.58555974348968,psi
91,144.00995283306915,psi
92,152.43181321250165,psi
93,146.63394760593278,psi
94,158.44937667249914,psi
95,171.0793063388278,psi
96,140.78383869741768,psi
97,142.35785725358414,psi
98,161.04839993342873,psi
99,152.5053870894932,psi
100,150.84565628469394,psi
101,149.09591831594068,psi
102,163.61102243240413,psi
103,156.01788015287795,psi
104,144.58810989880826,psi
105,142.53337883189522,psi
106,168.7506939085302,psi
107,147.53319644203597,psi
108,150.9654599868803,psi
109,146.22336839286436,psi
110,146.90790505085172,psi
111,166.5049027693067,psi
112,146.54343083191486,psi
113,150.6372232766823,psi
114,157.0889907125944,psi
115,160.80725314143308,psi
116,147.82591195125752,psi
117,140.44625523668248,psi
118,144.21925742516987,psi
119,144.7497794279855,psi
120,146.43097503289954,psi
121,160.27262761443708,psi
122,150.54720349892855,psi
123,152.2084276602969,psi
124,135.3401037226918,psi
125,151.4542368997276,psi
126,161.5169271582512,psi
127,153.97065922374614,psi
128,140.80903304495124,psi
129,153.4611596457019,psi
130,151.4762885320308,psi
131,157.45665710514618,psi
132,161.2260997134121,psi
133,157.76462203235536,psi
134,136.9384650609991,psi
135,159.8469844401807,psi
136,166.1157292628062,psi
137,150.28302571198287,psi
138,150.14851875870002,psi
139,144.17191570447434,psi
140,166.68955458301417,psi
141,159.31402918282114,psi
142,151.8951111442013,psi
143,148.77226889615528,psi
144,150.45084098397226,psi
145,143.73669039602981,psi
146,149.27871233728465,psi
147,158.40244902821345,psi
148,152.73365028672646,psi
149,154.87879838487117,psi
150,149.36211223672092,psi
151,153.2370211271766,psi
152,151.30725937029138,psi
153,149.2502453891573,psi
154,154.30823017957914,psi
155,143.0854674263268,psi
156,153.15375702141563,psi
157,164.84249365928358,psi
158,148.07717519477526,psi
159,146.22709266695864,psi
160,148.90873231932827,psi
161,148.5301531557967,psi
162,155.57169705270627,psi
163,153.6086963696308,psi
164,148.47940355550344,psi
165,154.54355162894046,psi
166,164.64848527937627,psi
167,146.5754199854823,psi
168,155.98180020238675,psi
169,142.40838030210972,psi
170,151.82931439698808,psi
171,148.9905402107521,psi
172,145.97802512640692,psi
173,151.21914041604123,psi
174,141.8276069976206,psi
175,153.55500092606326,psi
176,146.24062830453346,psi
177,159.20331001942674,psi
178,146.09253970421327,psi
179,143.33748213536197,psi
180,160.35612538338052,psi
181,145.62677302918965,psi
182,167.04738030038672,psi
183,148.32778061004265,psi
184,144.1243077999315,psi
185,150.2897683730815,psi
186,149.52086823337913,psi
187,148.24290738331396,psi
188,160.61168206095232,psi
189,148.65811021159976,psi
190,156.61291353300592,psi
191,143.3097022223911,psi
192,160.2973478100334,psi
193,141.50608493134308,psi
194,140.59853881371626,psi
195,143.95551482842387,psi
196,148.96793794767714,psi
197,142.93020316375134,psi
198,142.5404112276847,psi
199,152.32988760616047,psi
200,148.647676218278,psi
201,132.59444919671313,psi
202,158.08094761360192,psi
203,153.2716360200222,psi
204,151.12533030426113,psi
205,142.97268442793447,psi
206,162.239350135644,psi
207,149.13590805188122,psi
208,146.43384409645722,psi
209,158.85326710985618,psi
210,152.48422902729416,psi
211,135.97830502975484,psi
212,140.99154833159307,psi
213,130.02601157052075,psi
214,151.06395281376396,psi
215,145.2792806958536,psi
216,155.4890967608852,psi
217,151.5684834016998,psi
218,148.23510108151794,psi
219,143.75815091713403,psi
220,143.12441551752246,psi
221,154.53685563636336,psi
222,149.3176974918285,psi
223,143.58978276353324,psi
224,161.67511164587515,psi
225,165.36620703082593,psi
226,155.57147209638407,psi
227,137.31656741944968,psi
228,159.7410221461308,psi
229,164.9088863628683,psi
230,141.88382272587384,psi
231,149.10609455644502,psi
232,151.95033304637565,psi
233,155.43382359042548,psi
234,141.07108457389515,psi
235,140.85999801222064,psi
236,141.6522384598375,psi
237,158.3740070939034,psi
238,149.82506511830996,psi
239,150.0828497294086,psi
240,140.0155714449537,psi
241,157.4881757769761,psi
242,144.444768808839,psi
243,146.49820927271523,psi
244,152.80522298531002,psi
245,150.86494375487624,psi
246,151.4678055554297,psi
247,153.6218807122777,psi
248,146.87122902804606,psi
249,140.37694313828874,psi
250,155.77330896993905,psi
251,150.77611598556234,psi
252,153.4941181171005,psi
253,156.37847350207565,psi
254,146.92615462890075,psi
255,149.73437753873654,psi
256,147.15917454305324,psi
257,151.84778099858002,psi
258,142.72678988112125,psi
259,142.17921130675907,psi
260,131.4463741785137,psi
261,147.1414637122676,psi
262,153.0232215895455,psi
263,162.3820563037963,psi
264,146.77368397916823,psi
265,151.31239243547296,psi
266,155.54756235777418,psi
267,157.23922762583047,psi
268,150.00648658896077,psi
269,151.85479536396502,psi
270,129.86833243483701,psi
271,147.63558597918083,psi
272,150.1555245502039,psi
273,126.2808268453159,psi
274,163.6952525516901,psi
275,154.61034952805494,psi
276,144.46572399750923,psi
277,148.8405837244474,psi
278,152.01859888588623,psi
279,145.63500679375127,psi
280,164.7963563269993,psi
281,155.09668557634703,psi
282,149.09993397530886,psi
283,141.18717077342953,psi
284,158.9085156536881,psi
285,147.15925124889458,psi
286,161.7838311284601,psi
287,151.87796051187925,psi
288,141.90504638307314,psi
289,144.51784380902717,psi
290,151.93544122039577,psi
291,145.1763757779719,psi
292,141.18625247482402,psi
293,143.9181331942815,psi
294,139.34494673548372,psi
295,151.9018008300552,psi
296,147.9479871641202,psi
297,142.21255055601966,psi
298,173.70327139737898,psi
299,164.00708903858046,psi
300,148.23630286286485,psi
301,145.77491368493446,psi
302,159.72539886511836,psi
303,146.26353484090478,psi
304,155.42719987779026,psi
305,145.3642739924119,psi
306,154.93169930537778,psi
307,147.50440386934517,psi
308,140.7189967685126,psi
309,158.1144978818979,psi
310,142.14505524893352,psi
311,154.68934230867973,psi
312,137.69872750369422,psi
313,153.76588045517673,psi
314,146.42474593667396,psi
315,150.8836146806601,psi
316,135.2400754343763,psi
317,146.479338261993,psi
318,151.0388974942023,psi
319,153.98969757668985,psi
320,154.05127367860058,psi
321,148.01802552501445,psi
322,142.10001137051665,psi
323,151.34896169442413,psi
324,152.91007245867127,psi
325,140.76716419671968,psi
326,150.0899122582878,psi
327,144.66954397336178,psi
328,143.2917955576196,psi
329,153.1753358381869,psi
330,147.6852022255752,psi
331,155.8198878676292,psi
332,158.09108593747433,psi
333,155.64310124038164,psi
334,147.0180641594801,psi
335,151.72548235308153,psi
336,158.5329790913548,psi
337,150.22222111660463,psi
338,132.46255872351466,psi
339,147.88514925385513,psi
340,158.3080246604963,psi
341,157.63180025583546,psi
342,155.34571119708207,psi
343,156.5963523527816,psi
344,150.10338900480315,psi
345,150.92711334187476,psi
346,149.86699473705065,psi
347,159.90122092236354,psi
348,144.1939370401189,psi
349,151.93480705284466,psi
350,158.30445712598967,psi
351,149.53968952378708,psi
352,159.6402858467892,psi
353,153.17688593623208,psi
354,138.23295520575087,psi
355,146.80314429483667,psi
356,135.8420663120652,psi
357,163.79181674857043,psi
358,157.80971286469247,psi
359,157.62677247619067,psi
360,162.85932200024035,psi
361,160.5415940029071,psi
362,148.10248885414646,psi
363,159.7406104839964,psi
364,161.81166264238271,psi
365,133.78655464131563,psi
366,155.40695225014773,psi
367,136.4082396130553,psi
368,146.5347689233385,psi
369,157.37164536727747,psi
370,142.9779102650187,psi
371,147.44363884832106,psi
372,152.93275935734783,psi
373,140.90984249896024,psi
374,147.51869947016343,psi
375,156.43339162746082,psi
376,156.97208225744478,psi
377,140.3429485891784,psi
378,147.0198881462866,psi
379,148.82787583373513,psi
380,158.31717163549868,psi
381,149.2081525889944,psi
382,152.23149631452344,psi
383,155.15515633201844,psi
384,152.29058952459516,psi
385,155.95186122770082,psi
386,156.371105397354,psi
387,152.69517249359822,psi
388,151.28077950746788,psi
389,144.469786745005,psi
390,144.61992375322538,psi
391,146.41666182834604,psi
392,147.72897349043174,psi
393,149.2554512314928,psi
394,149.8470089199517,psi
395,153.2676752525071,psi
396,137.65456179968496,psi
397,157.55983007233326,psi
398,151.9854781595249,psi
399,171.38489145585368,psi
400,156.25642546073018,psi
401,147.33519851496462,psi
402,152.37963166453974,psi
403,165.12021911055933,psi
404,158.84375369946804,psi
405,138.24379856192243,psi
406,149.75489747958724,psi
407,143.24273361147993,psi
408,142.52563099277373,psi
409,156.59953786938945,psi
410,147.92716169086134,psi
411,149.05763868362536,psi
412,141.99796261647273,psi
413,138.48052037059392,psi
414,145.59883902175608,psi
415,142.1547313773405,psi
416,159.24142147286344,psi
417,153.2251960265994,psi
418,154.19158551211822,psi
419,143.20510216145698,psi
420,150.94425652170293,psi
421,157.44728706659683,psi
422,150.10318586599573,psi
423,133.27034425922616,psi
424,153.31460518783945,psi
425,150.6882309246902,psi
426,162.89483135450718,psi
427,148.68528124615975,psi
428,151.50008078664092,psi
429,146.8471420829397,psi
430,144.60138923797706,psi
431,147.78543117953512,psi
432,144.51159586813873,psi
433,139.86817823463693,psi
434,151.26448338808504,psi
435,146.37335084036587,psi
436,150.1455411096787,psi
437,145.611884830515,psi
438,160.7324112389165,psi
439,129.4710752313406,psi
440,143.7146331224284,psi
441,148.28796604404283,psi
442,151.26305208584716,psi
443,154.76795321079095,psi
444,145.97357584666884,psi
445,160.51881980228748,psi
446,162.98332461143482,psi
447,143.04315674141048,psi
448,155.57524493507896,psi
449,138.2729694148431,psi
450,153.1544800780142,psi
451,152.44326867609882,psi
452,149.54282532033102,psi
453,146.03278156195867,psi
454,165.97531936744664,psi
455,132.03701475291118,psi
456,144.10915962558767,psi
457,144.3433079976413,psi
458,154.83716414668078,psi
459,157.5651840208113,psi
460,130.30594001800452,psi
461,135.48719458162142,psi
462,153.18027778795994,psi
463,162.71006364238582,psi
464,145.05739671417362,psi
465,149.23794925718877,psi
466,141.90123813690738,psi
467,159.12409874884224,psi
468,154.28937226793968,psi
469,150.09003910286648,psi
470,144.6755887794761,psi
471,145.90832716933028,psi
472,145.97550113085435,psi
473,154.05957746796886,psi
474,158.91837434923286,psi
475,146.69040889845613,psi
476,151.0436449515655,psi
477,147.23657936635306,psi
478,142.30602790266624,psi
479,144.6151197684982,psi
480,142.8869798532468,psi
481,162.64568765375503,psi
482,142.90764634001079,psi
483,133.51501461258624,psi
484,152.12742871650107,psi
485,150.18187177055617,psi
486,149.57679568518205,psi
487,157.81477308330452,psi
488,145.50545049872986,psi
489,157.93099285991715,psi
490,153.43949148001494,psi
491,148.69192409636315,psi
492,150.87737682704912,psi
493,144.8876860917637,psi
494,166.0536062885051,psi
495,154.70505377991313,psi
496,139.23567936712595,psi
497,158.3548787166232,psi
498,150.13449579967408,psi
499,149.58538575866473,psi
500,154.7643128585071,psi
501,153.55117782672804,psi
502,157.43546752975453,psi
503,150.83700540059093,psi
504,162.4213647317016,psi
505,151.46783235870336,psi
506,151.81575230866287,psi
507,145.60943428480002,psi
508,151.937702012369,psi
509,152.97856142856557,psi
510,153.7162827933951,psi
511,151.98581148253442,psi
512,171.8166015798946,psi
513,138.42949951296035,psi
514,151.2632999112761,psi
515,133.42024861812462,psi
516,146.66692773707362,psi
517,150.80737011606166,psi
518,145.62126359589547,psi
519,143.14407767086038,psi
520,161.3844384250015,psi
521,149.17478707943985,psi
522,148.79133975957134,psi
523,145.0428079807102,psi
524,147.06569166399453,psi
525,142.20305096218593,psi
526,144.3546684616228,psi
527,147.27083738100322,psi
528,158.78011502222628,psi
529,146.84942794864233,psi
530,140.12674844301063,psi
531,149.50477636890724,psi
532,164.41759211640783,psi
533,142.95505786534346,psi
534,145.23966240217524,psi
535,152.2407367501805,psi
536,148.13993468107054,psi
537,154.71974081447578,psi
538,147.41619038061228,psi
539,159.11962988735002,psi
540,162.63634222869717,psi
541,141.0240724471326,psi
542,151.640035983561,psi
543,138.34948514589146,psi
544,150.76027268667207,psi
545,162.5714246533683,psi
546,153.5136136934079,psi
547,145.50817516536185,psi
548,162.63144830273788,psi
549,151.0011562349275,psi
550,145.13615289230032,psi
551,158.56648132396438,psi
552,149.96446260026485,psi
553,147.19344423998484,psi
554,152.85505149210658,psi
555,143.3726046472442,psi
556,146.79000422302147,psi
557,148.04410432599892,psi
558,162.3354744709984,psi
559,137.03807560189355,psi
560,139.57909074895974,psi
561,150.64267459951915,psi
562,154.3530470869775,psi
563,149.4726746771857,psi
564,153.05803312599338,psi
565,148.25427097212935,psi
566,152.9968902853693,psi
567,152.8593129050183,psi
568,140.17843975434818,psi
569,143.5257584487748,psi
570,144.67688321289538,psi
571,165.5013279891901,psi
572,151.16257117052905,psi
573,139.94060565020277,psi
574,146.70201285716178,psi
575,160.73237832561986,psi
576,144.60457827126626,psi
577,142.93475288569923,psi
578,155.7972041807923,psi
579,147.9035973765064,psi
580,156.20852327879413,psi
581,154.21092471029937,psi
582,152.96914435812553,psi
583,151.36743444723174,psi
584,160.58097667689185,psi
585,153.14955068515462,psi
586,162.90149731354845,psi
587,148.30321343325087,psi
588,151.83977785541697,psi
589,141.63611172430205,psi
590,154.78450095303447,psi
591,141.5276698452068,psi
592,150.0978803532428,psi
593,151.73886880863145,psi
594,157.5411247865671,psi
595,160.3640105550347,psi
596,156.3122451457814,psi
597,154.04089271731848,psi
598,148.53650252136984,psi
599,158.6327835315848,psi
600,153.42121683301994,psi
601,142.18129972532057,psi
602,149.81745011295652,psi
603,147.74309099097295,psi
604,154.28031626963443,psi
605,150.54608550473424,psi
606,146.10589295376053,psi
607,152.32046297071483,psi
608,146.34897089089412,psi
609,132.8490960561025,psi
610,137.25807357059685,psi
611,142.45139447058972,psi
612,140.56955743365296,psi
613,139.29897121387012,psi
614,141.87403934851417,psi
615,158.07555088759239,psi
616,137.80139246071693,psi
617,156.05480453607308,psi
618,144.3790836501309,psi
619,149.2512816486236,psi
620,139.93951002768776,psi
621,153.870909852296,psi
622,143.00324583278004,psi
623,145.02076126773642,psi
624,158.06451507523468,psi
625,151.2406223828964,psi
626,144.3063613840048,psi
627,147.05407661486478,psi
628,155.838908900666,psi
629,144.5342555694414,psi
630,165.81959655732425,psi
631,148.8032894506804,psi
632,147.3155176110802,psi
633,159.64362891777145,psi
634,146.9455766330122,psi
635,162.73394163305258,psi
636,150.24389190748244,psi
637,133.16512316077225,psi
638,146.69808864641783,psi
639,140.81422061686033,psi
640,135.1519974895013,psi
641,149.9224174040164,psi
642,152.63433614189506,psi
643,156.9320870847666,psi
644,152.70023748756526,psi
645,155.07301096436515,psi
646,136.45488257450202,psi
647,155.21784968936157,psi
648,153.79830956059223,psi
649,156.48767199966053,psi
650,134.52961105001194,psi
651,144.84566590598254,psi
652,156.61918418418392,psi
653,143.52257916841162,psi
654,157.41054122545177,psi
655,139.7263955869964,psi
656,145.64799780222424,psi
657,155.52983233145176,psi
658,144.4151190796019,psi
659,161.2067381337656,psi
660,146.60450856248815,psi
661,158.0715891835684,psi
662,155.56319272591352,psi
663,154.25938212063636,psi
664,159.0371306154306,psi
665,157.182081763007,psi
666,150.9330283791162,psi
667,152.20322556017194,psi
668,148.08356527510958,psi
669,141.1612131245138,psi
670,142.56594235068064,psi
671,153.16546968320796,psi
672,151.03826464075814,psi
673,147.27638380669612,psi
674,145.56088046349453,psi
675,148.88816880508134,psi
676,140.6616000537971,psi
677,144.559054435697,psi
678,139.63803030619093,psi
679,160.90331984197564,psi
680,150.32513851041688,psi
681,151.28453095896424,psi
682,150.04719718045988,psi
683,158.21961910168062,psi
684,151.59926452590582,psi
685,154.38324719706017,psi
686,143.34703664529664,psi
687,143.82825727979557,psi
688,146.8885957287703,psi
689,158.93397272940996,psi
690,146.78155005861925,psi
691,150.95768543511383,psi
692,145.02281486088123,psi
693,143.55899807203988,psi
694,146.9357069478296,psi
695,143.79202856060377,psi
696,141.4243307465476,psi
697,148.3017243869531,psi
698,151.16766701652324,psi
699,139.82542330654815,psi
700,150.68580107890423,psi
701,147.61324074021874,psi
702,140.07307882341067,psi
703,148.3187771715585,psi
704,148.4621263290084,psi
705,150.02819004262042,psi
706,154.06640746406254,psi
707,138.16106237024647,psi
708,166.9899637203249,psi
709,153.24191106897644,psi
710,145.71598387643428,psi
711,150.08368211530757,psi
712,162.1618819341042,psi
713,158.30627639619382,psi
714,150.65464114228155,psi
715,159.0746992401648,psi
716,149.027777660726,psi
717,145.68005845301707,psi
718,152.77020868559663,psi
719,155.58483418189377,psi
720,147.21527561302895,psi
721,156.9738391263358,psi
722,150.4413967211125,psi
723,146.53671952517215,psi
724,138.50103760280683,psi
725,148.46308398456404,psi
726,141.50816397201754,psi
727,157.15165869722216,psi
728,145.47568849017935,psi
729,156.48024309993474,psi
730,150.15330506427276,psi
731,151.35019971881658,psi
732,143.75811245552418,psi
733,147.97192085091848,psi
734,143.89941499514302,psi
735,154.69833995367955,psi
736,152.02590589502321,psi
737,150.40829605483864,psi
738,150.53631369203262,psi
739,154.2443109619071,psi
740,128.12408858397706,psi
741,160.65932304493862,psi
742,151.43937518323406,psi
743,151.70626487371453,psi
744,163.72334313017015,psi
745,146.71765107003054,psi
746,147.74690910036784,psi
747,152.66282278080183,psi
748,146.03105307958288,psi
749,155.1788183235241,psi
750,152.38875288499344,psi
751,142.53015823641135,psi
752,148.18800316174733,psi
753,154.11652312634249,psi
754,143.45798728229556,psi
755,150.3585229621611,psi
756,153.8656786063536,psi
757,159.08101548971783,psi
758,145.43412044822819,psi
759,151.39893576476376,psi
760,157.07432942884918,psi
761,155.8531833504147,psi
762,145.28910565474806,psi
763,155.75293699494193,psi
764,157.4322933966089,psi
765,164.76337135125536,psi
766,158.8871655249879,psi
767,142.88962741710404,psi
768,151.72027565691505,psi
769,151.86768708914698,psi
770,157.8973014873143,psi
771,152.34042463957906,psi
772,151.31195454435544,psi
773,161.6127470807285,psi
774,143.30752712809732,psi
775,153.38473034061957,psi
776,149.26358165242033,psi
777,151.72038866547837,psi
778,153.6036079518472,psi
779,152.64397416889028,psi
780,148.49527699840897,psi
781,152.18859474138148,psi
782,152.1116301906144,psi
783,149.10204309098955,psi
784,141.1846987364221,psi
785,155.3123189243606,psi
786,154.41505203935228,psi
787,146.53905772181795,psi
788,160.40095518317693,psi
789,144.8367122830056,psi
790,148.95187869547996,psi
791,158.7965344370751,psi
792,151.4529158525027,psi
793,145.40213708506496,psi
794,150.76170587530154,psi
795,143.63165511199634,psi
796,144.07258927356642,psi
797,152.42110236789236,psi
798,149.7750300268037,psi
799,149.09208422250381,psi
800,147.99937904790443,psi
801,151.50467341315561,psi
802,155.63398598869827,psi
803,155.43760715001628,psi
804,150.42191520799574,psi
805,149.17907510995965,psi
806,139.33834133699753,psi
807,147.49591422509621,psi
808,155.34312733191686,psi
809,141.0237721683433,psi
810,153.83682145756018,psi
811,143.80525988407535,psi
812,150.91760786423305,psi
813,145.41211845960726,psi
814,150.29330830323502,psi
815,147.7410154509824,psi
816,156.83868754538423,psi
817,153.9874848205831,psi
818,147.34377023146425,psi
819,157.8822356298592,psi
820,142.24353420742608,psi
821,157.20052645864052,psi
822,153.09372212092393,psi
823,133.59173025519803,psi
824,157.50241033284905,psi
825,149.91425549328778,psi
826,154.83818649348473,psi
827,151.32598584011265,psi
828,136.45582241847734,psi
829,146.18413165599452,psi
830,146.14950443470494,psi
831,149.72258438013225,psi
832,156.05011001175407,psi
833,164.28612897850093,psi
834,147.3777367041613,psi
835,138.9038522400648,psi
836,149.40094668815982,psi
837,148.63027337664417,psi
838,154.43661011754907,psi
839,153.11255972824054,psi
840,146.91922201212682,psi
841,141.38888974777473,psi
842,158.05920631259525,psi
843,145.3376235958926,psi
844,144.9144082439285,psi
845,157.95800546997188,psi
846,143.18998336047068,psi
847,152.6428598812835,psi
848,163.36039316404202,psi
849,141.70895546648936,psi
850,158.97651440921476,psi
851,156.13953698119943,psi
852,154.56149899899629,psi
853,148.70331468225433,psi
854,152.56253311478474,psi
855,153.67755115249722,psi
856,160.50068811247087,psi
857,154.3914376517774,psi
858,145.98428934663812,psi
859,150.9057532566196,psi
860,156.17567869061378,psi
861,152.03114408133237,psi
862,149.37628930727075,psi
863,140.14523163308124,psi
864,148.07861927545676,psi
865,150.0731264980172,psi
866,158.0721693303291,psi
867,148.15906580217353,psi
868,148.315528431569,psi
869,145.56500375020192,psi
870,159.58525446995267,psi
871,140.9809202134746,psi
872,160.0913968636693,psi
873,146.35992825748693,psi
874,147.87468197732437,psi
875,156.30573247764835,psi
876,146.49826132255353,psi
877,150.3786584662244,psi
878,150.4773202157076,psi
879,157.52094115506404,psi
880,156.8520701146778,psi
881,150.06961930278928,psi
882,162.9879101820726,psi
883,136.41302872838787,psi
884,166.98900383782038,psi
885,145.59501278516484,psi
886,149.88003693244988,psi
887,150.07492453921537,psi
888,163.1156180332665,psi
889,158.53633620019158,psi
890,154.53357391371011,psi
891,146.68809525594935,psi
892,149.2445462597662,psi
893,145.61537802980249,psi
894,149.4844195935325,psi
895,143.29432589096143,psi
896,154.66619144063313,psi
897,138.57095348796295,psi
898,149.06123794467504,psi
899,142.90130583118903,psi
900,155.3198657972881,psi
901,160.30628951261608,psi
902,148.6488958334333,psi
903,149.95588926117298,psi
904,154.23988758866568,psi
905,159.59281031850117,psi
906,149.3224391475401,psi
907,166.1035435566883,psi
908,162.14400314404634,psi
909,152.94041546476836,psi
910,146.68477537489545,psi
911,130.34860665527668,psi
912,139.15247032972647,psi
913,143.794424606148,psi
914,146.09662257049658,psi
915,150.13549164337252,psi
916,135.7832237495794,psi
917,150.5151002648923,psi
918,150.50513790295884,psi
919,146.9164567291551,psi
920,132.81850461060637,psi
921,154.52056120177002,psi
922,151.86601019936433,psi
923,150.47887343358317,psi
924,147.0688183663254,psi
925,151.35784831565044,psi
926,138.8383118437383,psi
927,154.0837521971466,psi
928,149.97663834664883,psi
929,151.60395836106585,psi
930,150.09575584768993,psi
931,147.89681422061324,psi
932,153.21969537032254,psi
933,164.71026391325557,psi
934,148.72642200576863,psi
935,161.77982555914411,psi
936,149.01206037832944,psi
937,147.80378299103063,psi
938,141.18154230744776,psi
939,142.7387728012459,psi
940,159.90079369030624,psi
941,152.80320729504012,psi
942,148.57443424660312,psi
943,155.87745133423513,psi
944,146.61058233771868,psi
945,157.31204547114544,psi
946,147.97860358020637,psi
947,136.18333501520803,psi
948,155.91993082139024,psi
949,158.85070871136924,psi
950,157.5902351639746,psi
951,149.15114451259748,psi
952,147.64275972027684,psi
953,151.99920025282347,psi
954,153.2530085237064,psi
955,158.27014824352688,psi
956,160.8518871399729,psi
957,159.23540717535946,psi
958,136.78724047011625,psi
959,157.34864263547865,psi
960,136.7103066498138,psi
961,152.2849513418838,psi
962,148.84326588692693,psi
963,141.61573504344386,psi
964,152.88850663547544,psi
965,142.79803851485255,psi
966,152.6974132514925,psi
967,156.56382871314048,psi
968,149.20070747844449,psi
969,158.6882151862716,psi
970,144.12961149445044,psi
971,145.36102316493805,psi
972,151.55286464319005,psi
973,143.11823999852004,psi
974,153.43703559024078,psi
975,137.25777515806615,psi
976,156.66937290097658,psi
977,152.9233372138029,psi
978,159.064687449075,psi
979,159.2344235783801,psi
980,151.27337043595824,psi
981,151.8903475267854,psi
982,154.71376592823873,psi
983,153.76753515450977,psi
984,145.97726197381823,psi
985,139.14915273526842,psi
986,154.31278210342344,psi
987,148.36301964875867,psi
988,151.43507412649086,psi
989,143.19356196320174,psi
990,141.0658126292513,psi
991,143.7065943019193,psi
992,133.92275335540438,psi
993,154.3170841509861,psi
994,147.76444393276057,psi
995,143.7707567216608,psi
996,151.45649475699537,psi
997,137.08928187472472,psi
998,144.86761748501038,psi
999,140.50512492023856,psi
