run_hours,health_index
372,0.8139069534767384
373,0.8134067033516759
374,0.8129064532266133
375,0.8124062031015508
376,0.8119059529764883
377,0.8114057028514257
378,0.8109054527263632
379,0.8104052026013007
380,0.8099049524762382
381,0.8094047023511756
382,0.8089044522261131
383,0.8084042021010506
384,0.8079039519759881
385,0.8074037018509255
386,0.806903451725863
387,0.8064032016008005
388,0.8059029514757379
389,0.8054027013506754
390,0.8049024512256129
391,0.8044022011005503
392,0.8039019509754878
393,0.8034017008504253
394,0.8029014507253627
395,0.8024012006003002
396,0.8019009504752377
397,0.8014007003501751
398,0.8009004502251126
399,0.8004002001000501
400,0.7998999499749875
401,0.799399699849925
402,0.7988994497248625
403,0.7983991995997999
404,0.7978989494747374
405,0.7973986993496749
406,0.7968984492246123
407,0.7963981990995498
408,0.7958979489744873
409,0.7953976988494247
410,0.7948974487243622
411,0.7943971985992997
412,0.7938969484742371
413,0.7933966983491746
414,0.7928964482241121
415,0.7923961980990495
416,0.791895947973987
417,0.7913956978489245
418,0.7908954477238619
419,0.7903951975987994
420,0.7898949474737369
421,0.7893946973486743
422,0.7888944472236118
423,0.7883941970985493
424,0.7878939469734867
425,0.7873936968484242
426,0.7868934467233617
427,0.7863931965982992
428,0.7858929464732366
429,0.7853926963481741
430,0.7848924462231116
431,0.784392196098049
432,0.7838919459729865
433,0.783391695847924
434,0.7828914457228615
435,0.7823911955977989
436,0.7818909454727364
437,0.7813906953476739
438,0.7808904452226113
439,0.7803901950975488
440,0.7798899449724863
441,0.7793896948474237
442,0.7788894447223612
443,0.7783891945972987
444,0.7778889444722361
445,0.7773886943471736
446,0.7768884442221111
447,0.7763881940970485
448,0.775887943971986
449,0.7753876938469235
450,0.7748874437218609
451,0.7743871935967984
452,0.7738869434717359
453,0.7733866933466733
454,0.7728864432216108
455,0.7723861930965483
456,0.7718859429714857
457,0.7713856928464232
458,0.7708854427213607
459,0.7703851925962981
460,0.7698849424712356
461,0.7693846923461731
462,0.7688844422211105
463,0.768384192096048
464,0.7678839419709855
465,0.7673836918459229
466,0.7668834417208604
467,0.7663831915957979
468,0.7658829414707353
469,0.7653826913456728
470,0.7648824412206103
471,0.7643821910955477
472,0.7638819409704852
473,0.7633816908454227
474,0.7628814407203602
475,0.7623811905952976
476,0.7618809404702351
477,0.7613806903451726
478,0.76088044022011
479,0.7603801900950475
480,0.759879939969985
481,0.7593796898449225
482,0.7588794397198599
483,0.7583791895947974
484,0.757878939469735
485,0.7573786893446723
486,0.7568784392196098
487,0.7563781890945473
488,0.7558779389694847
489,0.7553776888444222
490,0.7548774387193598
491,0.7543771885942971
492,0.7538769384692346
493,0.7533766883441722
494,0.7528764382191095
495,0.752376188094047
496,0.7518759379689846
497,0.751375687843922
498,0.7508754377188595
499,0.750375187593797
500,0.7498749374687343
501,0.7493746873436719
502,0.7488744372186094
503,0.7483741870935467
504,0.7478739369684843
505,0.7473736868434218
506,0.7468734367183592
507,0.7463731865932967
508,0.7458729364682342
509,0.7453726863431716
510,0.7448724362181091
511,0.7443721860930466
512,0.743871935967984
513,0.7433716858429215
514,0.742871435717859
515,0.7423711855927964
516,0.7418709354677339
517,0.7413706853426714
518,0.7408704352176088
519,0.7403701850925464
520,0.7398699349674838
521,0.7393696848424212
522,0.7388694347173588
523,0.7383691845922962
524,0.7378689344672336
525,0.7373686843421712
526,0.7368684342171086
527,0.736368184092046
528,0.7358679339669836
529,0.735367683841921
530,0.7348674337168585
531,0.734367183591796
532,0.7338669334667334
533,0.7333666833416709
534,0.7328664332166084
535,0.7323661830915458
536,0.7318659329664833
537,0.7313656828414208
538,0.7308654327163582
539,0.7303651825912957
540,0.7298649324662332
541,0.7293646823411706
542,0.7288644322161081
543,0.7283641820910456
544,0.727863931965983
545,0.7273636818409205
546,0.726863431715858
547,0.7263631815907954
548,0.7258629314657329
549,0.7253626813406704
550,0.7248624312156078
551,0.7243621810905453
552,0.7238619309654828
553,0.7233616808404202
554,0.7228614307153577
555,0.7223611805902952
556,0.7218609304652326
557,0.7213606803401701
558,0.7208604302151076
559,0.720360180090045
560,0.7198599299649825
561,0.71935967983992
562,0.7188594297148574
563,0.7183591795897949
564,0.7178589294647324
565,0.7173586793396698
566,0.7168584292146074
567,0.7163581790895448
568,0.7158579289644822
569,0.7153576788394198
570,0.7148574287143572
571,0.7143571785892946
572,0.7138569284642322
573,0.7133566783391696
574,0.712856428214107
575,0.7123561780890446
576,0.711855927963982
577,0.7113556778389194
578,0.710855427713857
579,0.7103551775887944
580,0.7098549274637319
581,0.7093546773386694
582,0.7088544272136068
583,0.7083541770885443
584,0.7078539269634818
585,0.7073536768384192
586,0.7068534267133567
587,0.7063531765882942
588,0.7058529264632316
589,0.7053526763381691
590,0.7048524262131066
591,0.704352176088044
592,0.7038519259629815
593,0.703351675837919
594,0.7028514257128564
595,0.7023511755877939
596,0.7018509254627314
597,0.7013506753376688
598,0.7008504252126063
599,0.7003501750875438
600,0.6998499249624812
601,0.6993496748374187
602,0.6988494247123562
603,0.6983491745872936
604,0.6978489244622311
605,0.6973486743371686
606,0.696848424212106
607,0.6963481740870435
608,0.695847923961981
609,0.6953476738369184
610,0.6948474237118559
611,0.6943471735867934
612,0.6938469234617308
613,0.6933466733366683
614,0.6928464232116058
615,0.6923461730865432
616,0.6918459229614808
617,0.6913456728364182
618,0.6908454227113556
619,0.6903451725862932
620,0.6898449224612306
621,0.689344672336168
622,0.6888444222111056
623,0.688344172086043
624,0.6878439219609804
625,0.687343671835918
626,0.6868434217108554
627,0.6863431715857929
628,0.6858429214607304
629,0.6853426713356678
630,0.6848424212106053
631,0.6843421710855428
632,0.6838419209604802
633,0.6833416708354177
634,0.6828414207103553
635,0.6823411705852926
636,0.6818409204602301
637,0.6813406703351677
638,0.680840420210105
639,0.6803401700850426
640,0.67983991995998
641,0.6793396698349174
642,0.678839419709855
643,0.6783391695847925
644,0.6778389194597298
645,0.6773386693346674
646,0.6768384192096049
647,0.6763381690845423
648,0.6758379189594798
649,0.6753376688344173
650,0.6748374187093547
651,0.6743371685842922
652,0.6738369184592297
653,0.673336668334167
654,0.6728364182091046
655,0.6723361680840421
656,0.6718359179589795
657,0.671335667833917
658,0.6708354177088545
659,0.6703351675837919
660,0.6698349174587294
661,0.6693346673336669
662,0.6688344172086043
663,0.6683341670835419
664,0.6678339169584793
665,0.6673336668334167
666,0.6668334167083543
667,0.6663331665832917
668,0.6658329164582291
669,0.6653326663331667
670,0.6648324162081041
671,0.6643321660830415
672,0.6638319159579791
673,0.6633316658329165
674,0.662831415707854
675,0.6623311655827915
676,0.6618309154577289
677,0.6613306653326664
678,0.6608304152076039
679,0.6603301650825413
680,0.6598299149574788
681,0.6593296648324163
682,0.6588294147073537
683,0.6583291645822912
684,0.6578289144572287
685,0.6573286643321661
686,0.6568284142071036
687,0.6563281640820411
688,0.6558279139569785
689,0.655327663831916
690,0.6548274137068535
691,0.6543271635817909
692,0.6538269134567284
693,0.6533266633316659
694,0.6528264132066033
695,0.6523261630815408
696,0.6518259129564783
697,0.6513256628314157
698,0.6508254127063532
699,0.6503251625812907
700,0.6498249124562281
701,0.6493246623311656
702,0.6488244122061031
703,0.6483241620810405
704,0.647823911955978
705,0.6473236618309155
706,0.6468234117058529
707,0.6463231615807904
708,0.6458229114557279
709,0.6453226613306653
710,0.6448224112056029
711,0.6443221610805403
712,0.6438219109554777
713,0.6433216608304153
714,0.6428214107053527
715,0.6423211605802901
716,0.6418209104552277
717,0.6413206603301651
718,0.6408204102051025
719,0.6403201600800401
720,0.6398199099549775
721,0.639319659829915
722,0.6388194097048525
723,0.6383191595797899
724,0.6378189094547274
725,0.6373186593296649
726,0.6368184092046023
727,0.6363181590795398
728,0.6358179089544773
729,0.6353176588294147
730,0.6348174087043522
731,0.6343171585792897
732,0.6338169084542271
733,0.6333166583291646
734,0.6328164082041021
735,0.6323161580790395
736,0.631815907953977
737,0.6313156578289145
738,0.6308154077038519
739,0.6303151575787894
740,0.6298149074537269
741,0.6293146573286643
742,0.6288144072036018
743,0.6283141570785393
744,0.6278139069534767
745,0.6273136568284142
746,0.6268134067033517
747,0.6263131565782891
748,0.6258129064532266
749,0.6253126563281641
750,0.6248124062031015
751,0.624312156078039
752,0.6238119059529765
753,0.6233116558279139
754,0.6228114057028514
755,0.6223111555777889
756,0.6218109054527263
757,0.6213106553276639
758,0.6208104052026013
759,0.6203101550775387
760,0.6198099049524763
761,0.6193096548274137
762,0.6188094047023511
763,0.6183091545772887
764,0.6178089044522261
765,0.6173086543271635
766,0.6168084042021011
767,0.6163081540770385
768,0.615807903951976
769,0.6153076538269135
770,0.6148074037018509
771,0.6143071535767884
772,0.613806903451726
773,0.6133066533266633
774,0.6128064032016008
775,0.6123061530765384
776,0.6118059029514757
777,0.6113056528264132
778,0.6108054027013508
779,0.6103051525762881
780,0.6098049024512256
781,0.6093046523261632
782,0.6088044022011005
783,0.608304152076038
784,0.6078039019509756
785,0.607303651825913
786,0.6068034017008505
787,0.606303151575788
788,0.6058029014507254
789,0.6053026513256629
790,0.6048024012006004
791,0.6043021510755378
792,0.6038019009504753
793,0.6033016508254128
794,0.6028014007003502
795,0.6023011505752877
796,0.6018009004502252
797,0.6013006503251626
798,0.6008004002001001
799,0.6003001500750376
800,0.599799899949975
801,0.5992996498249125
802,0.59879939969985
803,0.5982991495747874
804,0.597798899449725
805,0.5972986493246624
806,0.5967983991995998
807,0.5962981490745374
808,0.5957978989494748
809,0.5952976488244122
810,0.5947973986993498
811,0.5942971485742872
812,0.5937968984492246
813,0.5932966483241622
814,0.5927963981990996
815,0.592296148074037
816,0.5917958979489746
817,0.591295647823912
818,0.5907953976988495
819,0.590295147573787
820,0.5897948974487244
821,0.5892946473236619
822,0.5887943971985994
823,0.5882941470735368
824,0.5877938969484743
825,0.5872936468234118
826,0.5867933966983492
827,0.5862931465732867
828,0.5857928964482242
829,0.5852926463231616
830,0.5847923961980991
831,0.5842921460730366
832,0.583791895947974
833,0.5832916458229115
834,0.582791395697849
835,0.5822911455727864
836,0.5817908954477239
837,0.5812906453226614
838,0.5807903951975988
839,0.5802901450725363
840,0.5797898949474738
841,0.5792896448224112
842,0.5787893946973487
843,0.5782891445722862
844,0.5777888944472236
845,0.5772886443221611
846,0.5767883941970986
847,0.576288144072036
848,0.5757878939469735
849,0.575287643821911
850,0.5747873936968484
851,0.5742871435717859
852,0.5737868934467234
853,0.5732866433216608
854,0.5727863931965984
855,0.5722861430715358
856,0.5717858929464732
857,0.5712856428214108
858,0.5707853926963482
859,0.5702851425712856
860,0.5697848924462232
861,0.5692846423211606
862,0.568784392196098
863,0.5682841420710356
864,0.567783891945973
865,0.5672836418209105
866,0.566783391695848
867,0.5662831415707854
868,0.5657828914457229
869,0.5652826413206604
870,0.5647823911955978
871,0.5642821410705353
872,0.5637818909454728
873,0.5632816408204102
874,0.5627813906953477
875,0.5622811405702852
876,0.5617808904452226
877,0.5612806403201601
878,0.5607803901950976
879,0.560280140070035
880,0.5597798899449725
881,0.55927963981991
882,0.5587793896948474
883,0.5582791395697849
884,0.5577788894447224
885,0.5572786393196598
886,0.5567783891945973
887,0.5562781390695348
888,0.5557778889444722
889,0.5552776388194097
890,0.5547773886943472
891,0.5542771385692846
892,0.5537768884442221
893,0.5532766383191596
894,0.552776388194097
895,0.5522761380690345
896,0.551775887943972
897,0.5512756378189094
898,0.5507753876938469
899,0.5502751375687844
900,0.5497748874437218
901,0.5492746373186594
902,0.5487743871935968
903,0.5482741370685342
904,0.5477738869434718
905,0.5472736368184092
906,0.5467733866933466
907,0.5462731365682842
908,0.5457728864432216
909,0.545272636318159
910,0.5447723861930966
911,0.544272136068034
912,0.5437718859429715
913,0.543271635817909
914,0.5427713856928464
915,0.542271135567784
916,0.5417708854427215
917,0.5412706353176588
918,0.5407703851925963
919,0.5402701350675339
920,0.5397698849424712
921,0.5392696348174087
922,0.5387693846923463
923,0.5382691345672836
924,0.5377688844422212
925,0.5372686343171587
926,0.536768384192096
927,0.5362681340670336
928,0.5357678839419711
929,0.5352676338169085
930,0.534767383691846
931,0.5342671335667835
932,0.5337668834417209
933,0.5332666333166584
934,0.5327663831915959
935,0.5322661330665333
936,0.5317658829414708
937,0.5312656328164083
938,0.5307653826913457
939,0.5302651325662832
940,0.5297648824412207
941,0.5292646323161581
942,0.5287643821910956
943,0.5282641320660331
944,0.5277638819409705
945,0.527263631815908
946,0.5267633816908455
947,0.5262631315657829
948,0.5257628814407205
949,0.5252626313156579
950,0.5247623811905953
951,0.5242621310655329
952,0.5237618809404703
953,0.5232616308154077
954,0.5227613806903453
955,0.5222611305652827
956,0.5217608804402201
957,0.5212606303151577
958,0.5207603801900951
959,0.5202601300650326
960,0.5197598799399701
961,0.5192596298149075
962,0.518759379689845
963,0.5182591295647825
964,0.5177588794397199
965,0.5172586293146574
966,0.5167583791895949
967,0.5162581290645323
968,0.5157578789394698
969,0.5152576288144073
970,0.5147573786893447
971,0.5142571285642822
972,0.5137568784392197
973,0.5132566283141571
974,0.5127563781890946
975,0.5122561280640321
976,0.5117558779389695
977,0.511255627813907
978,0.5107553776888445
979,0.5102551275637819
980,0.5097548774387194
981,0.5092546273136569
982,0.5087543771885943
983,0.5082541270635318
984,0.5077538769384693
985,0.5072536268134067
986,0.5067533766883442
987,0.5062531265632817
988,0.5057528764382191
989,0.5052526263131566
990,0.5047523761880941
991,0.5042521260630315
992,0.503751875937969
993,0.5032516258129065
994,0.5027513756878439
995,0.5022511255627815
996,0.5017508754377189
997,0.5012506253126563
998,0.5007503751875939
999,0.5002501250625313
1000,0.4997498749374688
1001,0.4992496248124062
1002,0.4987493746873437
1003,0.4982491245622812
1004,0.4977488744372186
1005,0.4972486243121561
1006,0.4967483741870936
1007,0.496248124062031
1008,0.4957478739369685
1009,0.495247623811906
1010,0.4947473736868434
1011,0.4942471235617809
1012,0.4937468734367184
1013,0.4932466233116559
1014,0.4927463731865933
1015,0.4922461230615308
1016,0.4917458729364683
1017,0.4912456228114057
1018,0.4907453726863432
1019,0.4902451225612807
1020,0.4897448724362181
1021,0.4892446223111556
1022,0.4887443721860931
1023,0.4882441220610305
1024,0.487743871935968
1025,0.4872436218109055
1026,0.4867433716858429
1027,0.4862431215607804
1028,0.4857428714357179
1029,0.4852426213106553
1030,0.4847423711855928
1031,0.48424212106053033
1032,0.4837418709354677
1033,0.4832416208104052
1034,0.48274137068534273
1035,0.4822411205602801
1036,0.4817408704352176
1037,0.48124062031015513
1038,0.48074037018509264
1039,0.48024012006003003
1040,0.47973986993496753
1041,0.47923961980990504
1042,0.47873936968484243
1043,0.47823911955977993
1044,0.47773886943471744
1045,0.47723861930965483
1046,0.47673836918459234
1047,0.47623811905952984
1048,0.47573786893446723
1049,0.47523761880940474
1050,0.47473736868434224
1051,0.47423711855927964
1052,0.47373686843421714
1053,0.47323661830915464
1054,0.47273636818409204
1055,0.47223611805902954
1056,0.47173586793396705
1057,0.47123561780890444
1058,0.47073536768384194
1059,0.47023511755877945
1060,0.46973486743371695
1061,0.46923461730865434
1062,0.46873436718359185
1063,0.46823411705852935
1064,0.46773386693346675
1065,0.46723361680840425
1066,0.46673336668334175
1067,0.46623311655827915
1068,0.46573286643321665
1069,0.46523261630815416
1070,0.46473236618309155
1071,0.46423211605802905
1072,0.46373186593296656
1073,0.46323161580790395
1074,0.46273136568284146
1075,0.46223111555777896
1076,0.46173086543271635
1077,0.46123061530765386
1078,0.46073036518259136
1079,0.46023011505752875
1080,0.45972986493246626
1081,0.45922961480740376
1082,0.45872936468234116
1083,0.45822911455727866
1084,0.45772886443221616
1085,0.45722861430715367
1086,0.45672836418209106
1087,0.45622811405702857
1088,0.45572786393196607
1089,0.45522761380690346
1090,0.45472736368184097
1091,0.4542271135567785
1092,0.45372686343171587
1093,0.45322661330665337
1094,0.4527263631815909
1095,0.45222611305652827
1096,0.45172586293146577
1097,0.4512256128064033
1098,0.45072536268134067
1099,0.4502251125562782
1100,0.4497248624312157
1101,0.44922461230615307
1102,0.4487243621810906
1103,0.4482241120560281
1104,0.44772386193096547
1105,0.447223611805903
1106,0.4467233616808405
1107,0.4462231115557779
1108,0.4457228614307154
1109,0.4452226113056529
1110,0.4447223611805904
1111,0.4442221110555278
1112,0.4437218609304653
1113,0.4432216108054028
1114,0.4427213606803402
1115,0.4422211105552777
1116,0.4417208604302152
1117,0.4412206103051526
1118,0.4407203601800901
1119,0.4402201100550276
1120,0.439719859929965
1121,0.4392196098049025
1122,0.43871935967984
1123,0.4382191095547774
1124,0.4377188594297149
1125,0.4372186093046524
1126,0.4367183591795898
1127,0.4362181090545273
1128,0.4357178589294648
1129,0.4352176088044022
1130,0.4347173586793397
1131,0.4342171085542772
1132,0.4337168584292147
1133,0.4332166083041521
1134,0.4327163581790896
1135,0.4322161080540271
1136,0.4317158579289645
1137,0.431215607803902
1138,0.4307153576788395
1139,0.4302151075537769
1140,0.4297148574287144
1141,0.4292146073036519
1142,0.4287143571785893
1143,0.4282141070535268
1144,0.4277138569284643
1145,0.4272136068034017
1146,0.4267133566783392
1147,0.4262131065532767
1148,0.4257128564282141
1149,0.4252126063031516
1150,0.4247123561780891
1151,0.4242121060530265
1152,0.423711855927964
1153,0.4232116058029015
1154,0.4227113556778389
1155,0.4222111055527764
1156,0.4217108554277139
1157,0.4212106053026514
1158,0.4207103551775888
1159,0.4202101050525263
1160,0.4197098549274638
1161,0.4192096048024012
1162,0.4187093546773387
1163,0.4182091045522762
1164,0.4177088544272136
1165,0.4172086043021511
1166,0.4167083541770886
1167,0.416208104052026
1168,0.4157078539269635
1169,0.415207603801901
1170,0.4147073536768384
1171,0.4142071035517759
1172,0.41370685342671343
1173,0.4132066033016508
1174,0.4127063531765883
1175,0.41220610305152583
1176,0.4117058529264632
1177,0.4112056028014007
1178,0.41070535267633823
1179,0.41020510255127574
1180,0.40970485242621313
1181,0.40920460230115063
1182,0.40870435217608814
1183,0.40820410205102553
1184,0.40770385192596303
1185,0.40720360180090054
1186,0.40670335167583793
1187,0.40620310155077544
1188,0.40570285142571294
1189,0.40520260130065033
1190,0.40470235117558784
1191,0.40420210105052534
1192,0.40370185092546274
1193,0.40320160080040024
1194,0.40270135067533774
1195,0.40220110055027514
1196,0.40170085042521264
1197,0.40120060030015015
1198,0.40070035017508754
1199,0.40020010005002504
1200,0.39969984992496255
1201,0.39919959979989994
1202,0.39869934967483744
1203,0.39819909954977495
1204,0.39769884942471245
1205,0.39719859929964985
1206,0.39669834917458735
1207,0.39619809904952485
1208,0.39569784892446225
1209,0.39519759879939975
1210,0.39469734867433726
1211,0.39419709854927465
1212,0.39369684842421215
1213,0.39319659829914966
1214,0.39269634817408705
1215,0.39219609804902456
1216,0.39169584792396206
1217,0.39119559779889945
1218,0.39069534767383696
1219,0.39019509754877446
1220,0.38969484742371185
1221,0.38919459729864936
1222,0.38869434717358686
1223,0.38819409704852426
1224,0.38769384692346176
1225,0.38719359679839926
1226,0.38669334667333666
1227,0.38619309654827416
1228,0.38569284642321167
1229,0.38519259629814917
1230,0.38469234617308656
1231,0.38419209604802407
1232,0.38369184592296157
1233,0.38319159579789897
1234,0.38269134567283647
1235,0.382191095547774
1236,0.38169084542271137
1237,0.38119059529764887
1238,0.3806903451725864
1239,0.38019009504752377
1240,0.3796898449224613
1241,0.3791895947973988
1242,0.37868934467233617
1243,0.3781890945472737
1244,0.3776888444222112
1245,0.37718859429714857
1246,0.3766883441720861
1247,0.3761880940470236
1248,0.375687843921961
1249,0.3751875937968985
1250,0.374687343671836
1251,0.3741870935467735
1252,0.3736868434217109
1253,0.3731865932966484
1254,0.3726863431715859
1255,0.3721860930465233
1256,0.3716858429214608
1257,0.3711855927963983
1258,0.3706853426713357
