cycles,damage_fraction
96000.0,0.0960960960960961
97000.0,0.0970970970970971
98000.0,0.0980980980980981
99000.0,0.0990990990990991
100000.0,0.10010010010010009
101000.0,0.1011011011011011
102000.0,0.1021021021021021
103000.0,0.1031031031031031
104000.0,0.1041041041041041
105000.0,0.10510510510510511
106000.0,0.1061061061061061
107000.0,0.10710710710710711
108000.0,0.10810810810810811
109000.0,0.1091091091091091
110000.0,0.11011011011011011
111000.0,0.1111111111111111
112000.0,0.11211211211211211
113000.0,0.11311311311311312
114000.0,0.11411411411411411
115000.0,0.11511511511511512
116000.0,0.11611611611611611
117000.0,0.11711711711711711
118000.0,0.11811811811811812
119000.0,0.11911911911911911
120000.0,0.12012012012012012
121000.0,0.12112112112112113
122000.0,0.12212212212212212
123000.0,0.12312312312312312
124000.0,0.12412412412412413
125000.0,0.12512512512512514
126000.0,0.12612612612612611
127000.0,0.12712712712712712
128000.0,0.12812812812812813
129000.0,0.12912912912912913
130000.0,0.13013013013013014
131000.0,0.13113113113113112
132000.0,0.13213213213213212
133000.0,0.13313313313313313
134000.0,0.13413413413413414
135000.0,0.13513513513513514
136000.0,0.13613613613613612
137000.0,0.13713713713713713
138000.0,0.13813813813813813
139000.0,0.13913913913913914
140000.0,0.14014014014014015
141000.0,0.14114114114114115
142000.0,0.14214214214214213
143000.0,0.14314314314314314
144000.0,0.14414414414414414
145000.0,0.14514514514514515
146000.0,0.14614614614614616
147000.0,0.14714714714714713
148000.0,0.14814814814814814
149000.0,0.14914914914914915
150000.0,0.15015015015015015
151000.0,0.15115115115115116
152000.0,0.15215215215215216
153000.0,0.15315315315315314
154000.0,0.15415415415415415
155000.0,0.15515515515515516
156000.0,0.15615615615615616
157000.0,0.15715715715715717
158000.0,0.15815815815815815
159000.0,0.15915915915915915
160000.0,0.16016016016016016
161000.0,0.16116116116116116
162000.0,0.16216216216216217
163000.0,0.16316316316316315
164000.0,0.16416416416416416
165000.0,0.16516516516516516
166000.0,0.16616616616616617
167000.0,0.16716716716716717
168000.0,0.16816816816816815
169000.0,0.16916916916916916
170000.0,0.17017017017017017
171000.0,0.17117117117117117
172000.0,0.17217217217217218
173000.0,0.17317317317317318
174000.0,0.17417417417417416
175000.0,0.17517517517517517
176000.0,0.17617617617617617
177000.0,0.17717717717717718
178000.0,0.1781781781781782
179000.0,0.17917917917917917
180000.0,0.18018018018018017
181000.0,0.18118118118118118
182000.0,0.18218218218218218
183000.0,0.1831831831831832
184000.0,0.1841841841841842
185000.0,0.18518518518518517
186000.0,0.18618618618618618
187000.0,0.1871871871871872
188000.0,0.1881881881881882
189000.0,0.1891891891891892
190000.0,0.19019019019019018
191000.0,0.19119119119119118
192000.0,0.1921921921921922
193000.0,0.1931931931931932
194000.0,0.1941941941941942
195000.0,0.19519519519519518
196000.0,0.1961961961961962
197000.0,0.1971971971971972
198000.0,0.1981981981981982
199000.0,0.1991991991991992
200000.0,0.20020020020020018
201000.0,0.2012012012012012
202000.0,0.2022022022022022
203000.0,0.2032032032032032
204000.0,0.2042042042042042
205000.0,0.20520520520520522
206000.0,0.2062062062062062
207000.0,0.2072072072072072
208000.0,0.2082082082082082
209000.0,0.2092092092092092
210000.0,0.21021021021021022
211000.0,0.2112112112112112
212000.0,0.2122122122122122
213000.0,0.2132132132132132
214000.0,0.21421421421421422
215000.0,0.21521521521521522
216000.0,0.21621621621621623
217000.0,0.2172172172172172
218000.0,0.2182182182182182
219000.0,0.21921921921921922
220000.0,0.22022022022022023
221000.0,0.22122122122122123
222000.0,0.2222222222222222
223000.0,0.22322322322322322
224000.0,0.22422422422422422
225000.0,0.22522522522522523
226000.0,0.22622622622622623
227000.0,0.2272272272272272
228000.0,0.22822822822822822
229000.0,0.22922922922922923
230000.0,0.23023023023023023
231000.0,0.23123123123123124
232000.0,0.23223223223223222
233000.0,0.23323323323323322
234000.0,0.23423423423423423
235000.0,0.23523523523523523
236000.0,0.23623623623623624
237000.0,0.23723723723723725
238000.0,0.23823823823823823
239000.0,0.23923923923923923
240000.0,0.24024024024024024
241000.0,0.24124124124124124
242000.0,0.24224224224224225
243000.0,0.24324324324324323
244000.0,0.24424424424424424
245000.0,0.24524524524524524
246000.0,0.24624624624624625
247000.0,0.24724724724724725
248000.0,0.24824824824824826
249000.0,0.24924924924924924
250000.0,0.2502502502502503
251000.0,0.25125125125125125
252000.0,0.25225225225225223
253000.0,0.25325325325325326
254000.0,0.25425425425425424
255000.0,0.2552552552552553
256000.0,0.25625625625625625
257000.0,0.25725725725725723
258000.0,0.25825825825825827
259000.0,0.25925925925925924
260000.0,0.2602602602602603
261000.0,0.26126126126126126
262000.0,0.26226226226226224
263000.0,0.26326326326326327
264000.0,0.26426426426426425
265000.0,0.2652652652652653
266000.0,0.26626626626626626
267000.0,0.26726726726726724
268000.0,0.2682682682682683
269000.0,0.26926926926926925
270000.0,0.2702702702702703
271000.0,0.27127127127127126
272000.0,0.27227227227227224
273000.0,0.2732732732732733
274000.0,0.27427427427427425
275000.0,0.2752752752752753
276000.0,0.27627627627627627
277000.0,0.2772772772772773
278000.0,0.2782782782782783
279000.0,0.27927927927927926
280000.0,0.2802802802802803
281000.0,0.28128128128128127
282000.0,0.2822822822822823
283000.0,0.2832832832832833
284000.0,0.28428428428428426
285000.0,0.2852852852852853
286000.0,0.2862862862862863
287000.0,0.2872872872872873
288000.0,0.2882882882882883
289000.0,0.28928928928928926
290000.0,0.2902902902902903
291000.0,0.2912912912912913
292000.0,0.2922922922922923
293000.0,0.2932932932932933
294000.0,0.29429429429429427
295000.0,0.2952952952952953
296000.0,0.2962962962962963
297000.0,0.2972972972972973
298000.0,0.2982982982982983
299000.0,0.29929929929929927
300000.0,0.3003003003003003
301000.0,0.3013013013013013
302000.0,0.3023023023023023
303000.0,0.3033033033033033
304000.0,0.30430430430430433
305000.0,0.3053053053053053
306000.0,0.3063063063063063
307000.0,0.3073073073073073
308000.0,0.3083083083083083
309000.0,0.30930930930930933
310000.0,0.3103103103103103
311000.0,0.3113113113113113
312000.0,0.3123123123123123
313000.0,0.3133133133133133
314000.0,0.31431431431431434
315000.0,0.3153153153153153
316000.0,0.3163163163163163
317000.0,0.3173173173173173
318000.0,0.3183183183183183
319000.0,0.31931931931931934
320000.0,0.3203203203203203
321000.0,0.3213213213213213
322000.0,0.32232232232232233
323000.0,0.3233233233233233
324000.0,0.32432432432432434
325000.0,0.3253253253253253
326000.0,0.3263263263263263
327000.0,0.32732732732732733
328000.0,0.3283283283283283
329000.0,0.32932932932932935
330000.0,0.3303303303303303
331000.0,0.3313313313313313
332000.0,0.33233233233233234
333000.0,0.3333333333333333
334000.0,0.33433433433433435
335000.0,0.3353353353353353
336000.0,0.3363363363363363
337000.0,0.33733733733733734
338000.0,0.3383383383383383
339000.0,0.33933933933933935
340000.0,0.34034034034034033
341000.0,0.34134134134134136
342000.0,0.34234234234234234
343000.0,0.3433433433433433
344000.0,0.34434434434434436
345000.0,0.34534534534534533
346000.0,0.34634634634634637
347000.0,0.34734734734734735
348000.0,0.3483483483483483
349000.0,0.34934934934934936
350000.0,0.35035035035035034
351000.0,0.35135135135135137
352000.0,0.35235235235235235
353000.0,0.3533533533533533
354000.0,0.35435435435435436
355000.0,0.35535535535535534
356000.0,0.3563563563563564
357000.0,0.35735735735735735
358000.0,0.35835835835835833
359000.0,0.35935935935935936
360000.0,0.36036036036036034
361000.0,0.3613613613613614
362000.0,0.36236236236236236
363000.0,0.36336336336336333
364000.0,0.36436436436436437
365000.0,0.36536536536536535
366000.0,0.3663663663663664
367000.0,0.36736736736736736
368000.0,0.3683683683683684
369000.0,0.36936936936936937
370000.0,0.37037037037037035
371000.0,0.3713713713713714
372000.0,0.37237237237237236
373000.0,0.3733733733733734
374000.0,0.3743743743743744
375000.0,0.37537537537537535
376000.0,0.3763763763763764
377000.0,0.37737737737737737
378000.0,0.3783783783783784
379000.0,0.3793793793793794
380000.0,0.38038038038038036
381000.0,0.3813813813813814
382000.0,0.38238238238238237
383000.0,0.3833833833833834
384000.0,0.3843843843843844
385000.0,0.38538538538538536
386000.0,0.3863863863863864
387000.0,0.38738738738738737
388000.0,0.3883883883883884
389000.0,0.3893893893893894
390000.0,0.39039039039039036
391000.0,0.3913913913913914
392000.0,0.3923923923923924
393000.0,0.3933933933933934
394000.0,0.3943943943943944
395000.0,0.39539539539539537
396000.0,0.3963963963963964
397000.0,0.3973973973973974
398000.0,0.3983983983983984
399000.0,0.3993993993993994
400000.0,0.40040040040040037
401000.0,0.4014014014014014
402000.0,0.4024024024024024
403000.0,0.4034034034034034
404000.0,0.4044044044044044
405000.0,0.40540540540540543
406000.0,0.4064064064064064
407000.0,0.4074074074074074
408000.0,0.4084084084084084
409000.0,0.4094094094094094
410000.0,0.41041041041041043
411000.0,0.4114114114114114
412000.0,0.4124124124124124
413000.0,0.4134134134134134
414000.0,0.4144144144144144
415000.0,0.41541541541541543
416000.0,0.4164164164164164
417000.0,0.4174174174174174
418000.0,0.4184184184184184
419000.0,0.4194194194194194
420000.0,0.42042042042042044
421000.0,0.4214214214214214
422000.0,0.4224224224224224
423000.0,0.42342342342342343
424000.0,0.4244244244244244
425000.0,0.42542542542542544
426000.0,0.4264264264264264
427000.0,0.4274274274274274
428000.0,0.42842842842842843
429000.0,0.4294294294294294
430000.0,0.43043043043043044
431000.0,0.4314314314314314
432000.0,0.43243243243243246
433000.0,0.43343343343343343
434000.0,0.4344344344344344
435000.0,0.43543543543543545
436000.0,0.4364364364364364
437000.0,0.43743743743743746
438000.0,0.43843843843843844
439000.0,0.4394394394394394
440000.0,0.44044044044044045
441000.0,0.44144144144144143
442000.0,0.44244244244244246
443000.0,0.44344344344344344
444000.0,0.4444444444444444
445000.0,0.44544544544544545
446000.0,0.44644644644644643
447000.0,0.44744744744744747
448000.0,0.44844844844844844
449000.0,0.4494494494494494
450000.0,0.45045045045045046
451000.0,0.45145145145145144
452000.0,0.45245245245245247
453000.0,0.45345345345345345
454000.0,0.4544544544544544
455000.0,0.45545545545545546
456000.0,0.45645645645645644
457000.0,0.4574574574574575
458000.0,0.45845845845845845
459000.0,0.45945945945945943
460000.0,0.46046046046046046
461000.0,0.46146146146146144
462000.0,0.4624624624624625
463000.0,0.46346346346346345
464000.0,0.46446446446446443
465000.0,0.46546546546546547
466000.0,0.46646646646646645
467000.0,0.4674674674674675
468000.0,0.46846846846846846
469000.0,0.4694694694694695
470000.0,0.47047047047047047
471000.0,0.47147147147147145
472000.0,0.4724724724724725
473000.0,0.47347347347347346
474000.0,0.4744744744744745
475000.0,0.4754754754754755
476000.0,0.47647647647647645
477000.0,0.4774774774774775
478000.0,0.47847847847847846
479000.0,0.4794794794794795
480000.0,0.4804804804804805
481000.0,0.48148148148148145
482000.0,0.4824824824824825
483000.0,0.48348348348348347
484000.0,0.4844844844844845
485000.0,0.4854854854854855
486000.0,0.48648648648648646
487000.0,0.4874874874874875
488000.0,0.48848848848848847
489000.0,0.4894894894894895
490000.0,0.4904904904904905
491000.0,0.49149149149149146
492000.0,0.4924924924924925
493000.0,0.4934934934934935
494000.0,0.4944944944944945
495000.0,0.4954954954954955
496000.0,0.4964964964964965
497000.0,0.4974974974974975
498000.0,0.4984984984984985
499000.0,0.4994994994994995
500000.0,0.5005005005005005
501000.0,0.5015015015015015
502000.0,0.5025025025025025
503000.0,0.5035035035035035
504000.0,0.5045045045045045
505000.0,0.5055055055055055
506000.0,0.5065065065065065
507000.0,0.5075075075075075
508000.0,0.5085085085085085
509000.0,0.5095095095095095
510000.0,0.5105105105105106
511000.0,0.5115115115115115
512000.0,0.5125125125125125
513000.0,0.5135135135135135
514000.0,0.5145145145145145
515000.0,0.5155155155155156
516000.0,0.5165165165165165
517000.0,0.5175175175175175
518000.0,0.5185185185185185
519000.0,0.5195195195195195
520000.0,0.5205205205205206
521000.0,0.5215215215215215
522000.0,0.5225225225225225
523000.0,0.5235235235235235
524000.0,0.5245245245245245
525000.0,0.5255255255255256
526000.0,0.5265265265265265
527000.0,0.5275275275275275
528000.0,0.5285285285285285
529000.0,0.5295295295295295
530000.0,0.5305305305305306
531000.0,0.5315315315315315
532000.0,0.5325325325325325
533000.0,0.5335335335335335
534000.0,0.5345345345345345
535000.0,0.5355355355355356
536000.0,0.5365365365365365
537000.0,0.5375375375375375
538000.0,0.5385385385385385
539000.0,0.5395395395395395
540000.0,0.5405405405405406
541000.0,0.5415415415415415
542000.0,0.5425425425425425
543000.0,0.5435435435435435
544000.0,0.5445445445445445
545000.0,0.5455455455455456
546000.0,0.5465465465465466
547000.0,0.5475475475475475
548000.0,0.5485485485485485
549000.0,0.5495495495495496
550000.0,0.5505505505505506
551000.0,0.5515515515515516
552000.0,0.5525525525525525
553000.0,0.5535535535535535
554000.0,0.5545545545545546
555000.0,0.5555555555555556
556000.0,0.5565565565565566
557000.0,0.5575575575575575
558000.0,0.5585585585585585
559000.0,0.5595595595595596
560000.0,0.5605605605605606
561000.0,0.5615615615615616
562000.0,0.5625625625625625
563000.0,0.5635635635635635
564000.0,0.5645645645645646
565000.0,0.5655655655655656
566000.0,0.5665665665665666
567000.0,0.5675675675675675
568000.0,0.5685685685685685
569000.0,0.5695695695695696
570000.0,0.5705705705705706
571000.0,0.5715715715715716
572000.0,0.5725725725725725
573000.0,0.5735735735735735
574000.0,0.5745745745745746
575000.0,0.5755755755755756
576000.0,0.5765765765765766
577000.0,0.5775775775775776
578000.0,0.5785785785785785
579000.0,0.5795795795795796
580000.0,0.5805805805805806
581000.0,0.5815815815815816
582000.0,0.5825825825825826
583000.0,0.5835835835835835
584000.0,0.5845845845845846
585000.0,0.5855855855855856
586000.0,0.5865865865865866
587000.0,0.5875875875875876
588000.0,0.5885885885885885
589000.0,0.5895895895895896
590000.0,0.5905905905905906
591000.0,0.5915915915915916
592000.0,0.5925925925925926
593000.0,0.5935935935935935
594000.0,0.5945945945945946
595000.0,0.5955955955955956
596000.0,0.5965965965965966
597000.0,0.5975975975975976
598000.0,0.5985985985985985
599000.0,0.5995995995995996
600000.0,0.6006006006006006
601000.0,0.6016016016016016
602000.0,0.6026026026026026
603000.0,0.6036036036036035
604000.0,0.6046046046046046
605000.0,0.6056056056056056
606000.0,0.6066066066066066
607000.0,0.6076076076076076
608000.0,0.6086086086086087
609000.0,0.6096096096096096
610000.0,0.6106106106106106
611000.0,0.6116116116116116
612000.0,0.6126126126126126
613000.0,0.6136136136136137
614000.0,0.6146146146146146
615000.0,0.6156156156156156
616000.0,0.6166166166166166
617000.0,0.6176176176176176
618000.0,0.6186186186186187
619000.0,0.6196196196196196
620000.0,0.6206206206206206
621000.0,0.6216216216216216
622000.0,0.6226226226226226
623000.0,0.6236236236236237
624000.0,0.6246246246246246
625000.0,0.6256256256256256
626000.0,0.6266266266266266
627000.0,0.6276276276276276
628000.0,0.6286286286286287
629000.0,0.6296296296296297
630000.0,0.6306306306306306
631000.0,0.6316316316316316
632000.0,0.6326326326326326
633000.0,0.6336336336336337
634000.0,0.6346346346346347
635000.0,0.6356356356356356
636000.0,0.6366366366366366
637000.0,0.6376376376376376
638000.0,0.6386386386386387
639000.0,0.6396396396396397
640000.0,0.6406406406406406
641000.0,0.6416416416416416
642000.0,0.6426426426426426
643000.0,0.6436436436436437
644000.0,0.6446446446446447
645000.0,0.6456456456456456
646000.0,0.6466466466466466
647000.0,0.6476476476476476
648000.0,0.6486486486486487
649000.0,0.6496496496496497
650000.0,0.6506506506506506
651000.0,0.6516516516516516
652000.0,0.6526526526526526
653000.0,0.6536536536536537
654000.0,0.6546546546546547
655000.0,0.6556556556556556
656000.0,0.6566566566566566
657000.0,0.6576576576576576
658000.0,0.6586586586586587
659000.0,0.6596596596596597
660000.0,0.6606606606606606
661000.0,0.6616616616616616
662000.0,0.6626626626626626
663000.0,0.6636636636636637
664000.0,0.6646646646646647
665000.0,0.6656656656656657
666000.0,0.6666666666666666
667000.0,0.6676676676676676
668000.0,0.6686686686686687
669000.0,0.6696696696696697
670000.0,0.6706706706706707
671000.0,0.6716716716716716
672000.0,0.6726726726726726
673000.0,0.6736736736736737
674000.0,0.6746746746746747
675000.0,0.6756756756756757
676000.0,0.6766766766766766
677000.0,0.6776776776776777
678000.0,0.6786786786786787
679000.0,0.6796796796796797
680000.0,0.6806806806806807
681000.0,0.6816816816816816
682000.0,0.6826826826826827
683000.0,0.6836836836836837
684000.0,0.6846846846846847
685000.0,0.6856856856856857
686000.0,0.6866866866866866
687000.0,0.6876876876876877
688000.0,0.6886886886886887
689000.0,0.6896896896896897
690000.0,0.6906906906906907
691000.0,0.6916916916916916
692000.0,0.6926926926926927
693000.0,0.6936936936936937
694000.0,0.6946946946946947
695000.0,0.6956956956956957
696000.0,0.6966966966966966
697000.0,0.6976976976976977
698000.0,0.6986986986986987
699000.0,0.6996996996996997
700000.0,0.7007007007007007
701000.0,0.7017017017017017
702000.0,0.7027027027027027
703000.0,0.7037037037037037
704000.0,0.7047047047047047
705000.0,0.7057057057057057
706000.0,0.7067067067067067
707000.0,0.7077077077077077
708000.0,0.7087087087087087
709000.0,0.7097097097097097
710000.0,0.7107107107107107
711000.0,0.7117117117117117
712000.0,0.7127127127127127
713000.0,0.7137137137137137
714000.0,0.7147147147147147
715000.0,0.7157157157157157
716000.0,0.7167167167167167
717000.0,0.7177177177177178
718000.0,0.7187187187187187
719000.0,0.7197197197197197
720000.0,0.7207207207207207
721000.0,0.7217217217217217
722000.0,0.7227227227227228
723000.0,0.7237237237237237
724000.0,0.7247247247247247
725000.0,0.7257257257257257
726000.0,0.7267267267267267
727000.0,0.7277277277277278
728000.0,0.7287287287287287
729000.0,0.7297297297297297
730000.0,0.7307307307307307
731000.0,0.7317317317317317
732000.0,0.7327327327327328
733000.0,0.7337337337337337
734000.0,0.7347347347347347
735000.0,0.7357357357357357
736000.0,0.7367367367367368
737000.0,0.7377377377377378
738000.0,0.7387387387387387
739000.0,0.7397397397397397
740000.0,0.7407407407407407
741000.0,0.7417417417417418
742000.0,0.7427427427427428
743000.0,0.7437437437437437
744000.0,0.7447447447447447
745000.0,0.7457457457457457
746000.0,0.7467467467467468
747000.0,0.7477477477477478
748000.0,0.7487487487487487
749000.0,0.7497497497497497
750000.0,0.7507507507507507
751000.0,0.7517517517517518
752000.0,0.7527527527527528
753000.0,0.7537537537537538
754000.0,0.7547547547547547
755000.0,0.7557557557557557
756000.0,0.7567567567567568
757000.0,0.7577577577577578
758000.0,0.7587587587587588
759000.0,0.7597597597597597
760000.0,0.7607607607607607
761000.0,0.7617617617617618
762000.0,0.7627627627627628
763000.0,0.7637637637637638
764000.0,0.7647647647647647
765000.0,0.7657657657657657
766000.0,0.7667667667667668
767000.0,0.7677677677677678
768000.0,0.7687687687687688
769000.0,0.7697697697697697
770000.0,0.7707707707707707
771000.0,0.7717717717717718
772000.0,0.7727727727727728
773000.0,0.7737737737737738
774000.0,0.7747747747747747
775000.0,0.7757757757757757
776000.0,0.7767767767767768
777000.0,0.7777777777777778
778000.0,0.7787787787787788
779000.0,0.7797797797797797
780000.0,0.7807807807807807
781000.0,0.7817817817817818
782000.0,0.7827827827827828
783000.0,0.7837837837837838
784000.0,0.7847847847847848
785000.0,0.7857857857857857
786000.0,0.7867867867867868
787000.0,0.7877877877877878
788000.0,0.7887887887887888
789000.0,0.7897897897897898
790000.0,0.7907907907907907
791000.0,0.7917917917917918
792000.0,0.7927927927927928
793000.0,0.7937937937937938
794000.0,0.7947947947947948
795000.0,0.7957957957957957
796000.0,0.7967967967967968
797000.0,0.7977977977977978
798000.0,0.7987987987987988
799000.0,0.7997997997997998
800000.0,0.8008008008008007
801000.0,0.8018018018018018
802000.0,0.8028028028028028
803000.0,0.8038038038038038
804000.0,0.8048048048048048
805000.0,0.8058058058058059
806000.0,0.8068068068068068
807000.0,0.8078078078078078
808000.0,0.8088088088088088
809000.0,0.8098098098098098
810000.0,0.8108108108108109
811000.0,0.8118118118118118
812000.0,0.8128128128128128
813000.0,0.8138138138138138
814000.0,0.8148148148148148
815000.0,0.8158158158158159
816000.0,0.8168168168168168
817000.0,0.8178178178178178
818000.0,0.8188188188188188
819000.0,0.8198198198198198
820000.0,0.8208208208208209
821000.0,0.8218218218218218
822000.0,0.8228228228228228
823000.0,0.8238238238238238
824000.0,0.8248248248248248
825000.0,0.8258258258258259
826000.0,0.8268268268268268
827000.0,0.8278278278278278
828000.0,0.8288288288288288
829000.0,0.8298298298298298
830000.0,0.8308308308308309
831000.0,0.8318318318318318
832000.0,0.8328328328328328
833000.0,0.8338338338338338
834000.0,0.8348348348348348
835000.0,0.8358358358358359
836000.0,0.8368368368368369
837000.0,0.8378378378378378
838000.0,0.8388388388388388
839000.0,0.8398398398398398
840000.0,0.8408408408408409
841000.0,0.8418418418418419
842000.0,0.8428428428428428
843000.0,0.8438438438438438
844000.0,0.8448448448448448
845000.0,0.8458458458458459
846000.0,0.8468468468468469
847000.0,0.8478478478478478
848000.0,0.8488488488488488
849000.0,0.8498498498498498
850000.0,0.8508508508508509
851000.0,0.8518518518518519
852000.0,0.8528528528528528
853000.0,0.8538538538538538
854000.0,0.8548548548548548
855000.0,0.8558558558558559
856000.0,0.8568568568568569
857000.0,0.8578578578578578
858000.0,0.8588588588588588
859000.0,0.8598598598598598
860000.0,0.8608608608608609
861000.0,0.8618618618618619
862000.0,0.8628628628628628
863000.0,0.8638638638638638
864000.0,0.8648648648648649
865000.0,0.8658658658658659
866000.0,0.8668668668668669
867000.0,0.8678678678678678
868000.0,0.8688688688688688
869000.0,0.8698698698698699
870000.0,0.8708708708708709
871000.0,0.8718718718718719
872000.0,0.8728728728728729
873000.0,0.8738738738738738
874000.0,0.8748748748748749
875000.0,0.8758758758758759
876000.0,0.8768768768768769
877000.0,0.8778778778778779
878000.0,0.8788788788788788
879000.0,0.8798798798798799
880000.0,0.8808808808808809
881000.0,0.8818818818818819
882000.0,0.8828828828828829
883000.0,0.8838838838838838
884000.0,0.8848848848848849
885000.0,0.8858858858858859
886000.0,0.8868868868868869
887000.0,0.8878878878878879
888000.0,0.8888888888888888
889000.0,0.8898898898898899
890000.0,0.8908908908908909
891000.0,0.8918918918918919
892000.0,0.8928928928928929
893000.0,0.8938938938938938
894000.0,0.8948948948948949
895000.0,0.8958958958958959
896000.0,0.8968968968968969
897000.0,0.8978978978978979
898000.0,0.8988988988988988
899000.0,0.8998998998998999
900000.0,0.9009009009009009
901000.0,0.9019019019019019
902000.0,0.9029029029029029
903000.0,0.9039039039039038
904000.0,0.9049049049049049
905000.0,0.9059059059059059
906000.0,0.9069069069069069
907000.0,0.9079079079079079
908000.0,0.9089089089089089
909000.0,0.9099099099099099
910000.0,0.9109109109109109
911000.0,0.9119119119119119
912000.0,0.9129129129129129
913000.0,0.9139139139139139
914000.0,0.914914914914915
915000.0,0.9159159159159159
916000.0,0.9169169169169169
917000.0,0.9179179179179179
918000.0,0.9189189189189189
919000.0,0.91991991991992
920000.0,0.9209209209209209
921000.0,0.9219219219219219
922000.0,0.9229229229229229
923000.0,0.9239239239239239
924000.0,0.924924924924925
925000.0,0.9259259259259259
926000.0,0.9269269269269269
927000.0,0.9279279279279279
928000.0,0.9289289289289289
929000.0,0.92992992992993
930000.0,0.9309309309309309
931000.0,0.9319319319319319
932000.0,0.9329329329329329
933000.0,0.933933933933934
934000.0,0.934934934934935
935000.0,0.9359359359359359
936000.0,0.9369369369369369
937000.0,0.9379379379379379
938000.0,0.938938938938939
939000.0,0.93993993993994
940000.0,0.9409409409409409
941000.0,0.9419419419419419
942000.0,0.9429429429429429
943000.0,0.943943943943944
944000.0,0.944944944944945
945000.0,0.9459459459459459
946000.0,0.9469469469469469
947000.0,0.9479479479479479
948000.0,0.948948948948949
949000.0,0.94994994994995
950000.0,0.950950950950951
951000.0,0.9519519519519519
952000.0,0.9529529529529529
953000.0,0.953953953953954
954000.0,0.954954954954955
955000.0,0.955955955955956
956000.0,0.9569569569569569
957000.0,0.9579579579579579
958000.0,0.958958958958959
959000.0,0.95995995995996
960000.0,0.960960960960961
961000.0,0.9619619619619619
962000.0,0.9629629629629629
963000.0,0.963963963963964
964000.0,0.964964964964965
965000.0,0.965965965965966
966000.0,0.9669669669669669
967000.0,0.9679679679679679
968000.0,0.968968968968969
969000.0,0.96996996996997
970000.0,0.970970970970971
971000.0,0.9719719719719719
972000.0,0.9729729729729729
973000.0,0.973973973973974
974000.0,0.974974974974975
975000.0,0.975975975975976
976000.0,0.9769769769769769
977000.0,0.9779779779779779
978000.0,0.978978978978979
979000.0,0.97997997997998
980000.0,0.980980980980981
981000.0,0.9819819819819819
982000.0,0.9829829829829829
983000.0,0.983983983983984
984000.0,0.984984984984985
985000.0,0.985985985985986
986000.0,0.986986986986987
987000.0,0.9879879879879879
988000.0,0.988988988988989
989000.0,0.98998998998999
990000.0,0.990990990990991
991000.0,0.991991991991992
992000.0,0.992992992992993
993000.0,0.993993993993994
994000.0,0.994994994994995
995000.0,0.995995995995996
996000.0,0.996996996996997
997000.0,0.997997997997998
998000.0,0.998998998998999
999000.0,1.0
